report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2012,NM00101,"Albuquerque, NM",553684.0,4151.0,41.0,278.0,2740.0,1092.0,12.0,749.71,7.4,50.21,494.87,197.22
2012,TX22001,"Arlington, TX",379295.0,1909.0,17.0,135.0,1225.0,532.0,12.0,503.3,4.48,35.59,322.97,140.26
2012,GAAPD00,"Atlanta, GA",437041.0,6027.0,83.0,113.0,3555.0,2276.0,12.0,1379.05,18.99,25.86,813.42,520.77
2012,CO00101,"Aurora, CO",336952.0,1400.0,17.0,172.0,729.0,482.0,12.0,415.49,5.05,51.05,216.35,143.05
2012,TX22701,"Austin, TX",832901.0,3405.0,31.0,209.0,2187.0,978.0,12.0,408.81,3.72,25.09,262.58,117.42
2012,MD00301,"Baltimore County, MD",817761.0,4145.0,24.0,145.0,2609.0,1367.0,12.0,506.87,2.93,17.73,319.04,167.16
2012,MDBPD00,"Baltimore, MD",625474.0,8789.0,216.0,317.0,4651.0,3605.0,12.0,1405.17,34.53,50.68,743.6,576.36
2012,MA01301,"Boston, MA",630648.0,5266.0,57.0,249.0,3050.0,1910.0,12.0,835.01,9.04,39.48,483.63,302.86
2012,NY01401,"Buffalo, NY",262434.0,3382.0,48.0,138.0,1808.0,1388.0,12.0,1288.7,18.29,52.58,688.94,528.89
2012,NC06001,"Charlotte, NC",808504.0,5238.0,52.0,223.0,3165.0,1798.0,12.0,647.86,6.43,27.58,391.46,222.39
2012,ILCPD00,"Chicago, IL",2708382.0,27620.0,500.0,1372.0,12272.0,13476.0,12.0,1019.8,18.46,50.66,453.11,497.57
2012,OHCIP00,"Cincinnati, OH",296204.0,2903.0,47.0,199.0,931.0,1726.0,12.0,980.07,15.87,67.18,314.31,582.71
2012,OHCLP00,"Cleveland, OH",393781.0,5469.0,85.0,373.0,1754.0,3257.0,12.0,1388.84,21.59,94.72,445.43,827.11
2012,OHCOP00,"Columbus, OH",797384.0,4808.0,71.0,590.0,1116.0,3031.0,12.0,602.97,8.9,73.99,139.96,380.12
2012,TXDPD00,"Dallas, TX",1241549.0,8380.0,154.0,486.0,3647.0,4093.0,12.0,674.96,12.4,39.14,293.75,329.67
2012,CODPD00,"Denver, CO",628545.0,3885.0,39.0,383.0,2295.0,1168.0,12.0,618.09,6.2,60.93,365.13,185.83
2012,MI82349,"Detroit, MI",707096.0,15023.0,386.0,442.0,9345.0,4850.0,12.0,2124.61,54.59,62.51,1321.6,685.9
2012,TX07102,"El Paso, TX",675536.0,2859.0,23.0,184.0,2181.0,471.0,12.0,423.22,3.4,27.24,322.85,69.72
2012,VA02901,"Fairfax County, VA",1072723.0,858.0,16.0,115.0,384.0,343.0,12.0,79.98,1.49,10.72,35.8,31.97
2012,TX22012,"Fort Worth, TX",770101.0,4526.0,46.0,391.0,2809.0,1280.0,12.0,587.72,5.97,50.77,364.76,166.21
2012,CA01005,"Fresno, CA",506011.0,2748.0,51.0,54.0,1628.0,1015.0,12.0,543.07,10.08,10.67,321.73,200.59
2012,HI00200,"Honolulu, HI",975875.0,2336.0,11.0,165.0,1246.0,914.0,12.0,239.37,1.13,16.91,127.68,93.66
2012,TXHPD00,"Houston, TX",2177273.0,21610.0,217.0,665.0,11343.0,9385.0,12.0,992.53,9.97,30.54,520.97,431.04
2012,INIPD00,"Indianapolis, IN",838650.0,9942.0,97.0,436.0,5967.0,3442.0,12.0,1185.48,11.57,51.99,711.5,410.42
2012,FL01602,"Jacksonville, FL",840660.0,5189.0,93.0,341.0,3384.0,1371.0,12.0,617.25,11.06,40.56,402.54,163.09
2012,MOKPD00,"Kansas City, MO",464073.0,5889.0,105.0,257.0,3879.0,1648.0,12.0,1268.98,22.63,55.38,835.86,355.12
2012,NV00201,"Las Vegas, NV",1479393.0,11598.0,76.0,596.0,7102.0,3824.0,12.0,783.97,5.14,40.29,480.06,258.48
2012,CA01941,"Long Beach, CA",469893.0,2705.0,32.0,115.0,1319.0,1239.0,12.0,575.66,6.81,24.47,280.7,263.68
2012,CA01900,"Los Angeles County, CA",1074864.0,5458.0,75.0,161.0,3732.0,1490.0,12.0,507.79,6.98,14.98,347.21,138.62
2012,CA01942,"Los Angeles, CA",3855122.0,18547.0,299.0,936.0,8329.0,8983.0,12.0,481.1,7.76,24.28,216.05,233.01
2012,KY05680,"Louisville, KY",666200.0,3989.0,62.0,183.0,2350.0,1394.0,12.0,598.77,9.31,27.47,352.75,209.25
2012,TNMPD00,"Memphis, TN",657436.0,11417.0,134.0,428.0,7471.0,3384.0,12.0,1736.59,20.38,65.1,1136.38,514.73
2012,AZ00717,"Mesa, AZ",451391.0,1804.0,14.0,172.0,1149.0,469.0,12.0,399.65,3.1,38.1,254.55,103.9
2012,FL01300,"Miami-Dade County, FL",1144280.0,6046.0,81.0,267.0,4012.0,1686.0,12.0,528.37,7.08,23.33,350.61,147.34
2012,FL01306,"Miami, FL",414327.0,4856.0,69.0,65.0,2626.0,2096.0,12.0,1172.02,16.65,15.69,633.8,505.88
2012,WIMPD00,"Milwaukee, WI",599395.0,7932.0,93.0,234.0,4508.0,3097.0,12.0,1323.33,15.52,39.04,752.09,516.69
2012,MN02711,"Minneapolis, MN",390240.0,3872.0,39.0,403.0,1711.0,1719.0,12.0,992.21,9.99,103.27,438.45,440.5
2012,MD01604,"Montgomery County, MD",980160.0,1795.0,14.0,102.0,850.0,829.0,12.0,183.13,1.43,10.41,86.72,84.58
2012,TN01901,"Nashville, TN",620886.0,7314.0,63.0,303.0,5232.0,1716.0,12.0,1177.99,10.15,48.8,842.67,276.38
2012,NY02900,"Nassau County, NY",1057158.0,1654.0,12.0,56.0,863.0,723.0,12.0,156.46,1.14,5.3,81.63,68.39
2012,LANPD00,"New Orleans, LA",362874.0,2958.0,193.0,136.0,1564.0,1065.0,12.0,815.16,53.19,37.48,431.0,293.49
2012,NY03030,"New York City, NY",8289415.0,52993.0,419.0,1162.0,31211.0,20201.0,12.0,639.29,5.05,14.02,376.52,243.7
2012,NJNPD00,"Newark, NJ",278906.0,3220.0,96.0,55.0,1093.0,1976.0,12.0,1154.51,34.42,19.72,391.89,708.48
2012,CA00109,"Oakland, CA",399487.0,7963.0,127.0,271.0,3227.0,4338.0,12.0,1993.31,31.79,67.84,807.79,1085.89
2012,OK05506,"Oklahoma City, OK",595607.0,5474.0,85.0,389.0,3791.0,1209.0,12.0,919.06,14.27,65.31,636.49,202.99
2012,NB02802,"Omaha, NE",417970.0,2485.0,41.0,187.0,1442.0,815.0,12.0,594.54,9.81,44.74,345.0,194.99
2012,FL04804,"Orlando, FL",246513.0,2508.0,24.0,103.0,1778.0,603.0,12.0,1017.39,9.74,41.78,721.26,244.61
2012,PAPEP00,"Philadelphia, PA",1538957.0,17853.0,331.0,880.0,8658.0,7984.0,12.0,1160.07,21.51,57.18,562.59,518.79
2012,AZ00723,"Phoenix, AZ",1485509.0,9458.0,123.0,556.0,5263.0,3516.0,12.0,636.68,8.28,37.43,354.29,236.69
2012,PAPPD00,"Pittsburgh, PA",312112.0,2347.0,41.0,47.0,1125.0,1134.0,12.0,751.97,13.14,15.06,360.45,363.33
2012,OR02602,"Portland, OR",598037.0,3093.0,20.0,231.0,1892.0,950.0,12.0,517.19,3.34,38.63,316.37,158.85
2012,MD01721,"Prince George's County, MD",670946.0,3955.0,49.0,145.0,1765.0,1996.0,12.0,589.47,7.3,21.61,263.06,297.49
2012,NC09201,"Raleigh, NC",420594.0,1780.0,17.0,113.0,985.0,665.0,12.0,423.21,4.04,26.87,234.19,158.11
2012,CA03404,"Sacramento, CA",476557.0,3520.0,34.0,125.0,2150.0,1211.0,12.0,738.63,7.13,26.23,451.15,254.11
2012,UT01803,"Salt Lake City, UT",192465.0,1302.0,8.0,123.0,854.0,317.0,12.0,676.49,4.16,63.91,443.72,164.71
2012,TXSPD00,"San Antonio, TX",1380123.0,6943.0,89.0,549.0,4441.0,1864.0,12.0,503.07,6.45,39.78,321.78,135.06
2012,CA03711,"San Diego, CA",1338477.0,5529.0,47.0,304.0,3661.0,1517.0,12.0,413.08,3.51,22.71,273.52,113.34
2012,CA03801,"San Francisco, CA",820363.0,5777.0,69.0,108.0,2116.0,3484.0,12.0,704.2,8.41,13.16,257.93,424.69
2012,CA04313,"San Jose, CA",976459.0,3547.0,45.0,280.0,2014.0,1208.0,12.0,363.25,4.61,28.68,206.26,123.71
2012,WASPD00,"Seattle, WA",626865.0,3782.0,25.0,123.0,2198.0,1436.0,12.0,603.32,3.99,19.62,350.63,229.08
2012,MOSPD00,"St. Louis, MO",318667.0,5661.0,113.0,199.0,3571.0,1778.0,12.0,1776.46,35.46,62.45,1120.61,557.95
2012,NY05101,"Suffolk County, NY",1345578.0,1790.0,23.0,42.0,1044.0,681.0,12.0,133.03,1.71,3.12,77.59,50.61
2012,FL02902,"Tampa, FL",350758.0,2162.0,23.0,43.0,1523.0,573.0,12.0,616.38,6.56,12.26,434.2,163.36
2012,AZ01003,"Tucson, AZ",531535.0,3850.0,42.0,234.0,2314.0,1260.0,12.0,724.32,7.9,44.02,435.34,237.05
2012,OK07205,"Tulsa, OK",398904.0,3949.0,42.0,316.0,2529.0,1062.0,12.0,989.96,10.53,79.22,633.99,266.23
2012,VA12800,"Virginia Beach, VA",447588.0,751.0,21.0,57.0,346.0,327.0,12.0,167.79,4.69,12.73,77.3,73.06
