report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2006,NM00101,"Albuquerque, NM",500955.0,4550.0,34.0,286.0,3059.0,1171.0,12.0,908.27,6.79,57.09,610.63,233.75
2006,TX22001,"Arlington, TX",373086.0,2728.0,14.0,192.0,1632.0,890.0,12.0,731.2,3.75,51.46,437.43,238.55
2006,GAAPD00,"Atlanta, GA",485804.0,7548.0,110.0,171.0,4308.0,2959.0,12.0,1553.71,22.64,35.2,886.78,609.09
2006,CO00101,"Aurora, CO",302855.0,1857.0,18.0,217.0,1022.0,600.0,12.0,613.16,5.94,71.65,337.46,198.11
2006,TX22701,"Austin, TX",709813.0,3658.0,20.0,319.0,1961.0,1358.0,12.0,515.35,2.82,44.94,276.27,191.32
2006,MD00301,"Baltimore County, MD",788266.0,5664.0,34.0,141.0,3405.0,2084.0,12.0,718.54,4.31,17.89,431.96,264.38
2006,MDBPD00,"Baltimore, MD",637556.0,10816.0,276.0,138.0,6173.0,4229.0,12.0,1696.48,43.29,21.65,968.23,663.31
2006,MA01301,"Boston, MA",562393.0,7533.0,75.0,275.0,4485.0,2698.0,12.0,1339.45,13.34,48.9,797.49,479.74
2006,NY01401,"Buffalo, NY",280494.0,3957.0,74.0,174.0,2001.0,1708.0,12.0,1410.73,26.38,62.03,713.38,608.93
2006,NC06001,"Charlotte, NC",699398.0,7532.0,83.0,346.0,3896.0,3207.0,12.0,1076.93,11.87,49.47,557.05,458.54
2006,ILCPD00,"Chicago, IL",2857796.0,35363.0,468.0,1587.0,17445.0,15863.0,12.0,1237.42,16.38,55.53,610.44,555.08
2006,OHCIP00,"Cincinnati, OH",309104.0,3777.0,90.0,296.0,1050.0,2341.0,12.0,1221.92,29.12,95.76,339.69,757.35
2006,OHCLP00,"Cleveland, OH",452759.0,7030.0,77.0,455.0,2201.0,4297.0,12.0,1552.7,17.01,100.49,486.13,949.07
2006,OHCOP00,"Columbus, OH",731547.0,5952.0,85.0,598.0,1615.0,3654.0,12.0,813.62,11.62,81.74,220.77,499.49
2006,TXDPD00,"Dallas, TX",1248223.0,15058.0,187.0,665.0,7292.0,6914.0,12.0,1206.35,14.98,53.28,584.19,553.91
2006,CODPD00,"Denver, CO",568465.0,4324.0,51.0,342.0,2651.0,1280.0,12.0,760.64,8.97,60.16,466.34,225.17
2006,MI82349,"Detroit, MI",884462.0,21391.0,421.0,592.0,13143.0,7235.0,12.0,2418.53,47.6,66.93,1485.99,818.01
2006,TX07102,"El Paso, TX",615553.0,2422.0,13.0,300.0,1606.0,503.0,12.0,393.47,2.11,48.74,260.9,81.72
2006,VA02901,"Fairfax County, VA",979381.0,764.0,14.0,54.0,278.0,418.0,12.0,78.01,1.43,5.51,28.39,42.68
2006,TX22012,"Fort Worth, TX",641752.0,4219.0,50.0,251.0,2499.0,1419.0,12.0,657.42,7.79,39.11,389.4,221.11
2006,CA01005,"Fresno, CA",465269.0,3524.0,52.0,133.0,2057.0,1282.0,12.0,757.41,11.18,28.59,442.11,275.54
2006,HI00200,"Honolulu, HI",912693.0,2745.0,17.0,229.0,1543.0,956.0,12.0,300.76,1.86,25.09,169.06,104.74
2006,TXHPD00,"Houston, TX",2073729.0,24250.0,377.0,854.0,11648.0,11371.0,12.0,1169.39,18.18,41.18,561.69,548.34
2006,INIPD00,"Indianapolis, IN",800969.0,7689.0,140.0,549.0,3751.0,3249.0,12.0,959.96,17.48,68.54,468.31,405.63
2006,FL01602,"Jacksonville, FL",795822.0,6663.0,110.0,218.0,4031.0,2304.0,12.0,837.25,13.82,27.39,506.52,289.51
2006,MOKPD00,"Kansas City, MO",448218.0,6471.0,112.0,321.0,3994.0,2044.0,12.0,1443.72,24.99,71.62,891.08,456.03
2006,NV00201,"Las Vegas, NV",1315625.0,12931.0,152.0,718.0,6680.0,5381.0,12.0,982.88,11.55,54.57,507.74,409.01
2006,CA01941,"Long Beach, CA",478283.0,3420.0,41.0,134.0,1805.0,1440.0,12.0,715.06,8.57,28.02,377.39,301.08
2006,CA01900,"Los Angeles County, CA",1067567.0,7290.0,135.0,222.0,4925.0,2008.0,12.0,682.86,12.65,20.79,461.33,188.09
2006,CA01942,"Los Angeles, CA",3879455.0,30526.0,480.0,1059.0,14634.0,14353.0,12.0,786.86,12.37,27.3,377.22,369.97
2006,KY05680,"Louisville, KY",626018.0,3836.0,50.0,175.0,1873.0,1738.0,12.0,612.76,7.99,27.95,299.19,277.63
2006,TNMPD00,"Memphis, TN",680828.0,13557.0,149.0,434.0,7661.0,5313.0,12.0,1991.25,21.89,63.75,1125.25,780.37
2006,AZ00717,"Mesa, AZ",459705.0,2084.0,26.0,203.0,1347.0,508.0,12.0,453.33,5.66,44.16,293.01,110.51
2006,FL01300,"Miami-Dade County, FL",1145259.0,9047.0,98.0,413.0,6180.0,2356.0,12.0,789.95,8.56,36.06,539.62,205.72
2006,FL01306,"Miami, FL",392934.0,5931.0,77.0,101.0,3642.0,2111.0,12.0,1509.41,19.6,25.7,926.87,537.24
2006,WIMPD00,"Milwaukee, WI",581005.0,7802.0,103.0,220.0,3873.0,3606.0,12.0,1342.85,17.73,37.87,666.6,620.65
2006,MN02711,"Minneapolis, MN",375302.0,6374.0,57.0,453.0,2836.0,3028.0,12.0,1698.37,15.19,120.7,755.66,806.82
2006,MD01604,"Montgomery County, MD",911532.0,2155.0,15.0,141.0,833.0,1166.0,12.0,236.42,1.65,15.47,91.38,127.92
2006,TN01901,"Nashville, TN",560813.0,8565.0,80.0,320.0,5740.0,2425.0,12.0,1527.25,14.27,57.06,1023.51,432.41
2006,NY02900,"Nassau County, NY",1044248.0,1813.0,14.0,74.0,859.0,866.0,12.0,173.62,1.34,7.09,82.26,82.93
2006,LANPD00,"New Orleans, LA",431153.0,2255.0,162.0,87.0,1245.0,761.0,12.0,523.02,37.57,20.18,288.76,176.5
2006,NY03030,"New York City, NY",8165001.0,52086.0,596.0,1071.0,26908.0,23511.0,12.0,637.92,7.3,13.12,329.55,287.95
2006,NJNPD00,"Newark, NJ",280877.0,2839.0,105.0,87.0,1359.0,1288.0,12.0,1010.76,37.38,30.97,483.84,458.56
2006,CA00109,"Oakland, CA",398834.0,7599.0,145.0,306.0,3614.0,3534.0,12.0,1905.3,36.36,76.72,906.14,886.08
2006,OK05506,"Oklahoma City, OK",536016.0,4301.0,55.0,327.0,2740.0,1179.0,12.0,802.4,10.26,61.01,511.18,219.96
2006,NB02802,"Omaha, NE",416770.0,2505.0,33.0,187.0,1437.0,848.0,12.0,601.05,7.92,44.87,344.79,203.47
2006,FL04804,"Orlando, FL",216819.0,4300.0,49.0,163.0,2560.0,1528.0,12.0,1983.22,22.6,75.18,1180.71,704.74
2006,PAPEP00,"Philadelphia, PA",1464576.0,22884.0,407.0,960.0,10546.0,10971.0,12.0,1562.5,27.79,65.55,720.07,749.09
2006,AZ00723,"Phoenix, AZ",1517443.0,11195.0,235.0,550.0,6047.0,4363.0,12.0,737.75,15.49,36.25,398.5,287.52
2006,PAPPD00,"Pittsburgh, PA",324604.0,3473.0,56.0,102.0,1593.0,1722.0,12.0,1069.92,17.25,31.42,490.75,530.49
2006,OR02602,"Portland, OR",542174.0,3872.0,20.0,293.0,2262.0,1297.0,12.0,714.16,3.69,54.04,417.21,239.22
2006,MD01721,"Prince George's County, MD",705672.0,6892.0,117.0,255.0,3179.0,3341.0,12.0,976.66,16.58,36.14,450.49,473.45
2006,NC09201,"Raleigh, NC",348345.0,2223.0,19.0,97.0,1325.0,782.0,12.0,638.16,5.45,27.85,380.37,224.49
2006,CA03404,"Sacramento, CA",460552.0,5556.0,57.0,196.0,3115.0,2188.0,12.0,1206.38,12.38,42.56,676.36,475.08
2006,UT01803,"Salt Lake City, UT",183901.0,1504.0,8.0,95.0,893.0,508.0,12.0,817.83,4.35,51.66,485.59,276.24
2006,TXSPD00,"San Antonio, TX",1292116.0,7977.0,119.0,514.0,5023.0,2321.0,12.0,617.36,9.21,39.78,388.74,179.63
2006,CA03711,"San Diego, CA",1266847.0,6391.0,68.0,348.0,3811.0,2164.0,12.0,504.48,5.37,27.47,300.83,170.82
2006,CA03801,"San Francisco, CA",746085.0,6533.0,86.0,154.0,2435.0,3858.0,12.0,875.64,11.53,20.64,326.37,517.1
2006,CA04313,"San Jose, CA",920548.0,3561.0,29.0,217.0,2285.0,1030.0,12.0,386.83,3.15,23.57,248.22,111.89
2006,WASPD00,"Seattle, WA",583772.0,4152.0,30.0,129.0,2326.0,1667.0,12.0,711.24,5.14,22.1,398.44,285.56
2006,MOSPD00,"St. Louis, MO",346879.0,8605.0,129.0,337.0,4992.0,3147.0,12.0,2480.69,37.19,97.15,1439.12,907.23
2006,NY05101,"Suffolk County, NY",1315904.0,2481.0,37.0,86.0,1331.0,1027.0,12.0,188.54,2.81,6.54,101.15,78.05
2006,FL02902,"Tampa, FL",331487.0,3839.0,25.0,133.0,2470.0,1211.0,12.0,1158.11,7.54,40.12,745.13,365.32
2006,AZ01003,"Tucson, AZ",535232.0,4580.0,51.0,294.0,2560.0,1675.0,12.0,855.7,9.53,54.93,478.3,312.95
2006,OK07205,"Tulsa, OK",385834.0,4816.0,53.0,289.0,3477.0,997.0,12.0,1248.21,13.74,74.9,901.16,258.4
2006,VA12800,"Virginia Beach, VA",442784.0,1255.0,19.0,116.0,444.0,676.0,12.0,283.43,4.29,26.2,100.27,152.67
2006,DCMPD00,"Washington, DC",581530.0,8408.0,169.0,182.0,4453.0,3604.0,12.0,1445.84,29.06,31.3,765.74,619.74
2006,KS08703,"Wichita, KS",357372.0,3325.0,26.0,245.0,2534.0,520.0,12.0,930.4,7.28,68.56,709.07,145.51
2006,,United States,,1435123.0,17309.0,,,,,479.3,5.8,,,
