report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1998,TX07102,"El Paso, TX",624510.0,4374.0,17.0,241.0,3293.0,823.0,12.0,700.39,2.72,38.59,527.29,131.78
1998,VA02901,"Fairfax County, VA",887432.0,886.0,15.0,120.0,368.0,383.0,12.0,99.84,1.69,13.52,41.47,43.16
1998,TX22012,"Fort Worth, TX",497830.0,4329.0,64.0,293.0,2615.0,1357.0,12.0,869.57,12.86,58.86,525.28,272.58
1998,CA01005,"Fresno, CA",404297.0,4254.0,36.0,175.0,2649.0,1394.0,12.0,1052.2,8.9,43.29,655.21,344.8
1998,HI00200,"Honolulu, HI",874736.0,2342.0,17.0,242.0,1031.0,1052.0,12.0,267.74,1.94,27.67,117.86,120.26
1998,TXHPD00,"Houston, TX",1797157.0,20183.0,254.0,654.0,11564.0,7711.0,12.0,1123.05,14.13,36.39,643.46,429.07
1998,INIPD00,"Indianapolis, IN",759689.0,8624.0,143.0,586.0,5002.0,2893.0,12.0,1135.2,18.82,77.14,658.43,380.81
1998,FL01602,"Jacksonville, FL",703251.0,8113.0,74.0,521.0,5467.0,2051.0,12.0,1153.64,10.52,74.08,777.39,291.65
1998,MOKPD00,"Kansas City, MO",447730.0,8362.0,130.0,382.0,5189.0,2661.0,12.0,1867.64,29.04,85.32,1158.96,594.33
1998,NV00201,"Las Vegas, NV",908596.0,7051.0,116.0,501.0,3142.0,3292.0,12.0,776.03,12.77,55.14,345.81,362.32
1998,CA01941,"Long Beach, CA",430018.0,3697.0,38.0,111.0,1783.0,1765.0,12.0,859.73,8.84,25.81,414.63,410.45
1998,CA01900,"Los Angeles County, CA",948423.0,10270.0,131.0,256.0,7664.0,2219.0,12.0,1082.85,13.81,26.99,808.08,233.97
1998,CA01942,"Los Angeles, CA",3621680.0,49201.0,426.0,1395.0,31545.0,15835.0,12.0,1358.51,11.76,38.52,871.0,437.23
1998,KY05680,"Louisville, KY",,,,,,,,,,,,
1998,TNMPD00,"Memphis, TN",604242.0,9057.0,115.0,722.0,4048.0,4172.0,12.0,1498.9,19.03,119.49,669.93,690.45
1998,AZ00717,"Mesa, AZ",364588.0,2413.0,11.0,120.0,1781.0,501.0,12.0,661.84,3.02,32.91,488.5,137.42
1998,FL01300,"Miami-Dade County, FL",1070656.0,14675.0,120.0,773.0,9587.0,4195.0,12.0,1370.66,11.21,72.2,895.43,391.82
1998,FL01306,"Miami, FL",372949.0,9505.0,86.0,140.0,5482.0,3797.0,12.0,2548.61,23.06,37.54,1469.91,1018.1
1998,WIMPD00,"Milwaukee, WI",588339.0,5895.0,111.0,286.0,2528.0,2970.0,12.0,1001.97,18.87,48.61,429.68,504.81
1998,MN02711,"Minneapolis, MN",362124.0,5524.0,58.0,458.0,2637.0,2371.0,12.0,1525.44,16.02,126.48,728.2,654.75
1998,MD01604,"Montgomery County, MD",812755.0,1838.0,12.0,159.0,955.0,712.0,12.0,226.14,1.48,19.56,117.5,87.6
1998,TN01901,"Nashville, TN",524124.0,8550.0,97.0,483.0,5747.0,2223.0,12.0,1631.29,18.51,92.15,1096.5,424.14
1998,NY02900,"Nassau County, NY",1031258.0,1556.0,13.0,60.0,805.0,678.0,9.0,150.88,1.26,5.82,78.06,65.74
1998,LANPD00,"New Orleans, LA",471157.0,6888.0,230.0,299.0,3394.0,2965.0,12.0,1461.93,48.82,63.46,720.35,629.3
1998,NY03030,"New York City, NY",7357745.0,85891.0,633.0,2046.0,43853.0,39359.0,12.0,1167.35,8.6,27.81,596.01,534.93
1998,NJNPD00,"Newark, NJ",269205.0,5637.0,60.0,162.0,2569.0,2846.0,12.0,2093.94,22.29,60.18,954.29,1057.19
1998,CA00109,"Oakland, CA",376375.0,7008.0,72.0,340.0,3945.0,2651.0,12.0,1861.97,19.13,90.34,1048.16,704.35
1998,OK05506,"Oklahoma City, OK",463637.0,4616.0,56.0,421.0,2867.0,1272.0,12.0,995.61,12.08,90.8,618.37,274.35
1998,NB02802,"Omaha, NE",368258.0,4841.0,28.0,173.0,3692.0,948.0,12.0,1314.57,7.6,46.98,1002.56,257.43
1998,FL04804,"Orlando, FL",181527.0,4088.0,25.0,203.0,2737.0,1123.0,12.0,2252.01,13.77,111.83,1507.76,618.64
1998,PAPEP00,"Philadelphia, PA",1449419.0,21226.0,338.0,752.0,8701.0,11435.0,12.0,1464.45,23.32,51.88,600.31,788.94
1998,AZ00723,"Phoenix, AZ",1225692.0,10201.0,185.0,346.0,5906.0,3764.0,12.0,832.26,15.09,28.23,481.85,307.09
1998,PAPPD00,"Pittsburgh, PA",354228.0,3156.0,36.0,194.0,1348.0,1578.0,12.0,890.95,10.16,54.77,380.55,445.48
1998,OR02602,"Portland, OR",488813.0,6707.0,26.0,361.0,4681.0,1639.0,12.0,1372.1,5.32,73.85,957.63,335.3
1998,MD01721,"Prince George's County, MD",655302.0,6963.0,101.0,262.0,3878.0,2722.0,12.0,1062.56,15.41,39.98,591.79,415.38
1998,NC09201,"Raleigh, NC",256084.0,2116.0,28.0,104.0,1182.0,802.0,12.0,826.29,10.93,40.61,461.57,313.18
1998,CA03404,"Sacramento, CA",384703.0,3376.0,31.0,141.0,1515.0,1689.0,12.0,877.56,8.06,36.65,393.81,439.04
1998,UT01803,"Salt Lake City, UT",178579.0,1465.0,16.0,146.0,705.0,598.0,12.0,820.37,8.96,81.76,394.78,334.87
1998,TXSPD00,"San Antonio, TX",1100791.0,4969.0,89.0,734.0,2366.0,1780.0,12.0,451.4,8.09,66.68,214.94,161.7
1998,CA03711,"San Diego, CA",1205728.0,8744.0,42.0,371.0,6210.0,2121.0,12.0,725.21,3.48,30.77,515.04,175.91
1998,CA03801,"San Francisco, CA",741362.0,7337.0,58.0,244.0,3108.0,3927.0,12.0,989.66,7.82,32.91,419.23,529.7
1998,CA04313,"San Jose, CA",860211.0,5155.0,29.0,357.0,3868.0,901.0,12.0,599.27,3.37,41.5,449.66,104.74
1998,WASPD00,"Seattle, WA",538105.0,4475.0,49.0,242.0,2456.0,1728.0,12.0,831.62,9.11,44.97,456.42,321.13
1998,MOSPD00,"St. Louis, MO",344153.0,8848.0,113.0,168.0,5067.0,3500.0,12.0,2570.95,32.83,48.82,1472.31,1016.99
1998,NY05101,"Suffolk County, NY",1218627.0,2249.0,30.0,131.0,1235.0,853.0,4.0,184.55,2.46,10.75,101.34,70.0
1998,FL02902,"Tampa, FL",295027.0,7543.0,40.0,266.0,4773.0,2464.0,12.0,2556.72,13.56,90.16,1617.82,835.18
1998,AZ01003,"Tucson, AZ",467677.0,4834.0,45.0,364.0,2940.0,1485.0,12.0,1033.62,9.62,77.83,628.64,317.53
1998,OK07205,"Tulsa, OK",386251.0,4370.0,38.0,267.0,3216.0,849.0,12.0,1131.39,9.84,69.13,832.62,219.81
1998,VA12800,"Virginia Beach, VA",436205.0,990.0,14.0,84.0,403.0,489.0,12.0,226.96,3.21,19.26,92.39,112.1
1998,DCMPD00,"Washington, DC",523000.0,8988.0,260.0,190.0,4932.0,3606.0,12.0,1718.55,49.71,36.33,943.02,689.48
1998,KS08703,"Wichita, KS",329179.0,2190.0,31.0,187.0,1177.0,795.0,12.0,665.29,9.42,56.81,357.56,241.51
1998,,United States,,1533887.0,16974.0,,,,,567.6,6.3,,,
