report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2005,NM00101,"Albuquerque, NM",490631.0,4670.0,53.0,285.0,3182.0,1150.0,12.0,951.84,10.8,58.09,648.55,234.39
2005,TX22001,"Arlington, TX",365380.0,2369.0,24.0,178.0,1399.0,768.0,12.0,648.37,6.57,48.72,382.89,210.19
2005,GAAPD00,"Atlanta, GA",430666.0,7213.0,90.0,223.0,4039.0,2861.0,12.0,1674.85,20.9,51.78,937.85,664.32
2005,CO00101,"Aurora, CO",295888.0,1835.0,28.0,223.0,940.0,644.0,12.0,620.17,9.46,75.37,317.69,217.65
2005,TX22701,"Austin, TX",693019.0,3393.0,26.0,312.0,1873.0,1182.0,12.0,489.6,3.75,45.02,270.27,170.56
2005,MD00301,"Baltimore County, MD",786768.0,5609.0,40.0,177.0,3627.0,1765.0,12.0,712.92,5.08,22.5,461.0,224.34
2005,MDBPD00,"Baltimore, MD",641097.0,11248.0,269.0,162.0,6907.0,3910.0,12.0,1754.49,41.96,25.27,1077.37,609.89
2005,MA01301,"Boston, MA",567589.0,7479.0,73.0,268.0,4489.0,2649.0,12.0,1317.68,12.86,47.22,790.89,466.71
2005,NY01401,"Buffalo, NY",283269.0,3938.0,56.0,184.0,2031.0,1667.0,12.0,1390.2,19.77,64.96,716.99,588.49
2005,NC06001,"Charlotte, NC",677122.0,7933.0,85.0,323.0,3876.0,3649.0,12.0,1171.58,12.55,47.7,572.42,538.9
2005,ILCPD00,"Chicago, IL",2873441.0,36050.0,448.0,1695.0,17943.0,15964.0,12.0,1254.59,15.59,58.99,624.44,555.57
2005,OHCIP00,"Cincinnati, OH",314292.0,3738.0,79.0,329.0,1010.0,2320.0,12.0,1189.34,25.14,104.68,321.36,738.17
2005,OHCLP00,"Cleveland, OH",458885.0,6430.0,110.0,488.0,2088.0,3744.0,12.0,1401.22,23.97,106.34,455.02,815.89
2005,OHCOP00,"Columbus, OH",730329.0,6203.0,103.0,557.0,1733.0,3810.0,12.0,849.34,14.1,76.27,237.29,521.68
