report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1987,NM00101,"Albuquerque, NM",371756.0,3845.0,48.0,211.0,2599.0,987.0,12.0,1034.28,12.91,56.76,699.11,265.5
1987,TX22001,"Arlington, TX",251372.0,1412.0,18.0,92.0,791.0,511.0,12.0,561.72,7.16,36.6,314.67,203.28
1987,GAAPD00,"Atlanta, GA",429953.0,12893.0,207.0,636.0,6950.0,5100.0,12.0,2998.7,48.14,147.92,1616.46,1186.18
1987,CO00101,"Aurora, CO",219945.0,2700.0,20.0,118.0,2038.0,524.0,12.0,1227.58,9.09,53.65,926.6,238.24
1987,TX22701,"Austin, TX",469542.0,2313.0,39.0,284.0,1005.0,985.0,12.0,492.61,8.31,60.48,214.04,209.78
1987,MD00301,"Baltimore County, MD",681068.0,5544.0,32.0,199.0,3897.0,1416.0,12.0,814.02,4.7,29.22,572.19,207.91
1987,MDBPD00,"Baltimore, MD",764893.0,14295.0,226.0,595.0,6008.0,7466.0,12.0,1868.89,29.55,77.79,785.47,976.08
1987,MA01301,"Boston, MA",575882.0,11954.0,76.0,550.0,5920.0,5408.0,12.0,2075.77,13.2,95.51,1027.99,939.08
1987,NY01401,"Buffalo, NY",325787.0,3555.0,35.0,268.0,1700.0,1552.0,12.0,1091.2,10.74,82.26,521.81,476.38
1987,NC06001,"Charlotte, NC",356596.0,5992.0,52.0,308.0,4146.0,1486.0,12.0,1680.33,14.58,86.37,1162.66,416.72
1987,ILCPD00,"Chicago, IL",3018338.0,68368.0,689.0,3692.0,34172.0,29815.0,12.0,2265.09,22.83,122.32,1132.15,987.8
1987,OHCIP00,"Cincinnati, OH",371585.0,3167.0,69.0,344.0,1571.0,1183.0,12.0,852.29,18.57,92.58,422.78,318.37
1987,OHCLP00,"Cleveland, OH",548171.0,6964.0,145.0,750.0,2528.0,3541.0,12.0,1270.41,26.45,136.82,461.17,645.97
1987,OHCOP00,"Columbus, OH",567800.0,5381.0,85.0,534.0,1898.0,2864.0,12.0,947.69,14.97,94.05,334.27,504.4
1987,TXDPD00,"Dallas, TX",1009947.0,20086.0,323.0,1260.0,9412.0,9091.0,12.0,1988.82,31.98,124.76,931.93,900.15
1987,CODPD00,"Denver, CO",509529.0,3841.0,79.0,401.0,1749.0,1612.0,12.0,753.83,15.5,78.7,343.26,316.37
1987,MI82349,"Detroit, MI",1091523.0,27778.0,686.0,1417.0,10582.0,15093.0,12.0,2544.88,62.85,129.82,969.47,1382.75
1987,TX07102,"El Paso, TX",494954.0,4332.0,25.0,219.0,3119.0,969.0,12.0,875.23,5.05,44.25,630.16,195.78
1987,VA02901,"Fairfax County, VA",690273.0,965.0,14.0,68.0,354.0,529.0,12.0,139.8,2.03,9.85,51.28,76.64
1987,TX22012,"Fort Worth, TX",432305.0,7691.0,135.0,476.0,3810.0,3270.0,12.0,1779.07,31.23,110.11,881.32,756.41
1987,CA01005,"Fresno, CA",291855.0,3373.0,33.0,196.0,2048.0,1096.0,12.0,1155.71,11.31,67.16,701.72,375.53
1987,HI00200,"Honolulu, HI",832614.0,2258.0,36.0,322.0,915.0,985.0,12.0,271.19,4.32,38.67,109.89,118.3
1987,TXHPD00,"Houston, TX",1739999.0,18971.0,323.0,1172.0,7784.0,9692.0,12.0,1090.29,18.56,67.36,447.36,557.01
1987,INIPD00,"Indianapolis, IN",478693.0,4543.0,57.0,432.0,2720.0,1334.0,12.0,949.04,11.91,90.25,568.21,278.68
1987,FL01602,"Jacksonville, FL",629887.0,9577.0,147.0,609.0,4945.0,3876.0,12.0,1520.43,23.34,96.68,785.06,615.35
1987,MOKPD00,"Kansas City, MO",444382.0,8423.0,131.0,486.0,4527.0,3279.0,12.0,1895.44,29.48,109.37,1018.72,737.88
1987,NV00201,"Las Vegas, NV",481393.0,3884.0,47.0,308.0,1692.0,1837.0,12.0,806.83,9.76,63.98,351.48,381.6
1987,CA01941,"Long Beach, CA",406297.0,4660.0,62.0,221.0,1910.0,2467.0,12.0,1146.94,15.26,54.39,470.1,607.19
1987,CA01900,"Los Angeles County, CA",1096165.0,12325.0,164.0,459.0,8480.0,3222.0,12.0,1124.37,14.96,41.87,773.61,293.93
1987,CA01942,"Los Angeles, CA",3341726.0,63833.0,811.0,2169.0,34661.0,26192.0,12.0,1910.18,24.27,64.91,1037.22,783.79
1987,KY05680,"Louisville, KY",,,,,,,,,,,,
1987,TNMPD00,"Memphis, TN",659720.0,8833.0,143.0,831.0,3163.0,4696.0,12.0,1338.9,21.68,125.96,479.45,711.82
1987,AZ00717,"Mesa, AZ",262428.0,1293.0,9.0,96.0,966.0,222.0,12.0,492.71,3.43,36.58,368.1,84.59
1987,FL01300,"Miami-Dade County, FL",926139.0,15579.0,173.0,565.0,8991.0,5850.0,12.0,1682.14,18.68,61.01,970.8,631.65
1987,FL01306,"Miami, FL",385089.0,11309.0,128.0,202.0,5385.0,5594.0,12.0,2936.72,33.24,52.46,1398.38,1452.65
