report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1991,NM00101,"Albuquerque, NM",393148.0,5591.0,51.0,261.0,3972.0,1307.0,12.0,1422.11,12.97,66.39,1010.31,332.44
1991,TX22001,"Arlington, TX",267306.0,2108.0,26.0,166.0,1216.0,700.0,12.0,788.61,9.73,62.1,454.91,261.87
1991,GAAPD00,"Atlanta, GA",403085.0,16327.0,205.0,676.0,8967.0,6479.0,12.0,4050.51,50.86,167.71,2224.59,1607.35
1991,CO00101,"Aurora, CO",227670.0,3746.0,11.0,184.0,2987.0,564.0,12.0,1645.36,4.83,80.82,1311.99,247.73
1991,TX22701,"Austin, TX",475558.0,2968.0,49.0,276.0,1088.0,1555.0,12.0,624.11,10.3,58.04,228.78,326.98
1991,MD00301,"Baltimore County, MD",703563.0,7618.0,25.0,271.0,5183.0,2139.0,12.0,1082.77,3.55,38.52,736.68,304.02
1991,MDBPD00,"Baltimore, MD",748099.0,19032.0,304.0,701.0,7257.0,10770.0,12.0,2544.05,40.64,93.7,970.06,1439.65
1991,MA01301,"Boston, MA",572454.0,11829.0,113.0,486.0,6446.0,4784.0,12.0,2066.37,19.74,84.9,1126.03,835.7
1991,NY01401,"Buffalo, NY",329353.0,6042.0,50.0,319.0,2968.0,2705.0,12.0,1834.51,15.18,96.86,901.16,821.31
1991,NC06001,"Charlotte, NC",402618.0,8760.0,114.0,407.0,5340.0,2899.0,12.0,2175.76,28.31,101.09,1326.32,720.04
1991,ILCPD00,"Chicago, IL",2811478.0,90520.0,925.0,3575.0,42237.0,43783.0,12.0,3219.66,32.9,127.16,1502.31,1557.29
1991,OHCIP00,"Cincinnati, OH",367123.0,5794.0,54.0,478.0,2947.0,2315.0,12.0,1578.22,14.71,130.2,802.73,630.58
1991,OHCLP00,"Cleveland, OH",509898.0,9341.0,175.0,913.0,3121.0,5132.0,12.0,1831.94,34.32,179.06,612.08,1006.48
1991,OHCOP00,"Columbus, OH",638533.0,7221.0,138.0,650.0,2686.0,3747.0,12.0,1130.87,21.61,101.8,420.65,586.81
