report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1986,NM00101,"Albuquerque, NM",364196.0,4292.0,49.0,247.0,2748.0,1248.0,12.0,1178.49,13.45,67.82,754.54,342.67
1986,TX22001,"Arlington, TX",223106.0,1450.0,22.0,120.0,790.0,518.0,12.0,649.92,9.86,53.79,354.09,232.18
1986,GAAPD00,"Atlanta, GA",445617.0,13162.0,186.0,681.0,6867.0,5428.0,12.0,2953.66,41.74,152.82,1541.01,1218.09
1986,CO00101,"Aurora, CO",200189.0,2868.0,11.0,120.0,2157.0,580.0,12.0,1432.65,5.49,59.94,1077.48,289.73
1986,TX22701,"Austin, TX",414220.0,2667.0,48.0,388.0,1107.0,1124.0,12.0,643.86,11.59,93.67,267.25,271.35
1986,MD00301,"Baltimore County, MD",690668.0,6792.0,31.0,192.0,5185.0,1384.0,12.0,983.4,4.49,27.8,750.72,200.39
1986,MDBPD00,"Baltimore, MD",783542.0,15229.0,240.0,660.0,6340.0,7989.0,12.0,1943.61,30.63,84.23,809.15,1019.6
1986,MA01301,"Boston, MA",574107.0,12395.0,105.0,516.0,5549.0,6225.0,12.0,2159.01,18.29,89.88,966.54,1084.29
1986,NY01401,"Buffalo, NY",339685.0,3755.0,35.0,281.0,1906.0,1533.0,12.0,1105.44,10.3,82.72,561.11,451.3
1986,NC06001,"Charlotte, NC",339767.0,5487.0,53.0,305.0,3675.0,1454.0,12.0,1614.93,15.6,89.77,1081.62,427.94
1986,ILCPD00,"Chicago, IL",3003105.0,68909.0,754.0,3708.0,33529.0,30918.0,12.0,2294.59,25.11,123.47,1116.48,1029.53
1986,OHCIP00,"Cincinnati, OH",370482.0,3340.0,46.0,291.0,1787.0,1216.0,12.0,901.53,12.42,78.55,482.34,328.22
1986,OHCLP00,"Cleveland, OH",546544.0,7115.0,124.0,773.0,2520.0,3698.0,12.0,1301.82,22.69,141.43,461.08,676.62
1986,OHCOP00,"Columbus, OH",566115.0,5148.0,78.0,550.0,2265.0,2255.0,12.0,909.36,13.78,97.15,400.1,398.33
1986,TXDPD00,"Dallas, TX",1016488.0,19275.0,347.0,1255.0,8384.0,9289.0,12.0,1896.23,34.14,123.46,824.8,913.83
1986,CODPD00,"Denver, CO",518625.0,4650.0,91.0,424.0,2036.0,2099.0,12.0,896.6,17.55,81.75,392.58,404.72
1986,MI82349,"Detroit, MI",1096947.0,27277.0,648.0,1351.0,8857.0,16421.0,12.0,2486.63,59.07,123.16,807.42,1496.97
1986,TX07102,"El Paso, TX",483925.0,4734.0,46.0,198.0,3451.0,1039.0,12.0,978.25,9.51,40.92,713.13,214.7
1986,VA02901,"Fairfax County, VA",658583.0,964.0,14.0,69.0,386.0,495.0,12.0,146.37,2.13,10.48,58.61,75.16
1986,TX22012,"Fort Worth, TX",432542.0,7870.0,200.0,559.0,3738.0,3373.0,12.0,1819.48,46.24,129.24,864.19,779.81
1986,CA01005,"Fresno, CA",281554.0,3426.0,53.0,241.0,1816.0,1316.0,12.0,1216.82,18.82,85.6,644.99,467.41
1986,HI00200,"Honolulu, HI",823306.0,2076.0,46.0,241.0,737.0,1052.0,12.0,252.15,5.59,29.27,89.52,127.78
