report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1995,NM00101,"Albuquerque, NM",419714.0,4735.0,53.0,296.0,2763.0,1623.0,12.0,1128.15,12.63,70.52,658.31,386.69
1995,TX22001,"Arlington, TX",292324.0,2576.0,9.0,154.0,1892.0,521.0,12.0,881.21,3.08,52.68,647.23,178.23
1995,GAAPD00,"Atlanta, GA",404337.0,14744.0,184.0,441.0,8859.0,5260.0,12.0,3646.46,45.51,109.07,2190.99,1300.9
1995,CO00101,"Aurora, CO",256957.0,1958.0,18.0,138.0,1253.0,549.0,12.0,762.0,7.01,53.71,487.63,213.65
1995,TX22701,"Austin, TX",523691.0,4050.0,46.0,308.0,2360.0,1336.0,12.0,773.36,8.78,58.81,450.65,255.11
1995,MD00301,"Baltimore County, MD",716904.0,7663.0,38.0,248.0,4909.0,2468.0,12.0,1068.9,5.3,34.59,684.75,344.26
1995,MDBPD00,"Baltimore, MD",712209.0,21492.0,322.0,683.0,9134.0,11353.0,12.0,3017.65,45.21,95.9,1282.49,1594.05
1995,MA01301,"Boston, MA",550715.0,9569.0,96.0,379.0,5497.0,3597.0,12.0,1737.56,17.43,68.82,998.16,653.15
1995,NY01401,"Buffalo, NY",312395.0,6333.0,62.0,261.0,3174.0,2836.0,12.0,2027.24,19.85,83.55,1016.02,907.83
1995,NC06001,"Charlotte, NC",544146.0,9228.0,89.0,366.0,5824.0,2949.0,12.0,1695.87,16.36,67.26,1070.3,541.95
1995,ILCPD00,"Chicago, IL",2749811.0,73011.0,824.0,2896.0,39205.0,30086.0,12.0,2655.13,29.97,105.32,1425.73,1094.11
1995,OHCIP00,"Cincinnati, OH",359749.0,4640.0,50.0,408.0,2027.0,2155.0,12.0,1289.79,13.9,113.41,563.45,599.03
1995,OHCLP00,"Cleveland, OH",495074.0,8150.0,129.0,689.0,3108.0,4224.0,12.0,1646.22,26.06,139.17,627.78,853.21
1995,OHCOP00,"Columbus, OH",638729.0,6624.0,77.0,636.0,2582.0,3329.0,12.0,1037.06,12.06,99.57,404.24,521.19
1995,TXDPD00,"Dallas, TX",1042088.0,15969.0,276.0,852.0,8942.0,5899.0,12.0,1532.4,26.49,81.76,858.08,566.08
1995,CODPD00,"Denver, CO",505843.0,4357.0,81.0,320.0,2543.0,1413.0,12.0,861.33,16.01,63.26,502.73,279.34
1995,MI82349,"Detroit, MI",997297.0,24011.0,475.0,1104.0,12356.0,10076.0,12.0,2407.61,47.63,110.7,1238.95,1010.33
1995,TX07102,"El Paso, TX",590215.0,4948.0,37.0,242.0,3593.0,1076.0,12.0,838.34,6.27,41.0,608.76,182.31
1995,VA02901,"Fairfax County, VA",856544.0,897.0,15.0,87.0,348.0,447.0,12.0,104.72,1.75,10.16,40.63,52.19
1995,TX22012,"Fort Worth, TX",460321.0,5344.0,108.0,332.0,2939.0,1965.0,12.0,1160.93,23.46,72.12,638.47,426.88
