report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1990,NM00101,"Albuquerque, NM",384736.0,5121.0,34.0,222.0,3835.0,1030.0,12.0,1331.04,8.84,57.7,996.79,267.72
1990,TX22001,"Arlington, TX",261721.0,1876.0,8.0,139.0,1143.0,586.0,12.0,716.79,3.06,53.11,436.72,223.9
1990,GAAPD00,"Atlanta, GA",394017.0,16097.0,231.0,695.0,9062.0,6109.0,12.0,4085.36,58.63,176.39,2299.9,1550.44
1990,CO00101,"Aurora, CO",222103.0,3191.0,8.0,170.0,2616.0,397.0,12.0,1436.72,3.6,76.54,1177.83,178.75
1990,TX22701,"Austin, TX",465622.0,3326.0,46.0,280.0,1539.0,1461.0,12.0,714.31,9.88,60.13,330.53,313.77
1990,MD00301,"Baltimore County, MD",692134.0,6957.0,34.0,257.0,4959.0,1707.0,12.0,1005.15,4.91,37.13,716.48,246.63
1990,MDBPD00,"Baltimore, MD",736014.0,17942.0,305.0,687.0,7473.0,9477.0,12.0,2437.73,41.44,93.34,1015.33,1287.61
1990,MA01301,"Boston, MA",574283.0,13664.0,143.0,539.0,6960.0,6022.0,12.0,2379.31,24.9,93.86,1211.95,1048.61
1990,NY01401,"Buffalo, NY",328123.0,5275.0,37.0,355.0,2711.0,2172.0,12.0,1607.63,11.28,108.19,826.21,661.95
1990,NC06001,"Charlotte, NC",395934.0,9119.0,93.0,384.0,5434.0,3208.0,12.0,2303.16,23.49,96.99,1372.45,810.24
1990,ILCPD00,"Chicago, IL",2783726.0,82728.0,851.0,3607.0,41114.0,37156.0,12.0,2971.84,30.57,129.57,1476.94,1334.76
1990,OHCIP00,"Cincinnati, OH",364040.0,4476.0,49.0,388.0,2426.0,1613.0,12.0,1229.54,13.46,106.58,666.41,443.08
1990,OHCLP00,"Cleveland, OH",505616.0,9190.0,168.0,846.0,3259.0,4917.0,12.0,1817.58,33.23,167.32,644.56,972.48
1990,OHCOP00,"Columbus, OH",632910.0,7022.0,89.0,647.0,2745.0,3541.0,12.0,1109.48,14.06,102.23,433.71,559.48
1990,TXDPD00,"Dallas, TX",1006877.0,24550.0,447.0,1344.0,12194.0,10565.0,12.0,2438.23,44.39,133.48,1211.07,1049.28
1990,CODPD00,"Denver, CO",467610.0,4205.0,67.0,375.0,2451.0,1312.0,12.0,899.25,14.33,80.2,524.15,280.58
1990,MI82349,"Detroit, MI",1027974.0,27747.0,582.0,1657.0,12498.0,13010.0,12.0,2699.19,56.62,161.19,1215.79,1265.6
1990,TX07102,"El Paso, TX",515342.0,5111.0,34.0,256.0,3440.0,1381.0,12.0,991.77,6.6,49.68,667.52,267.98
1990,VA02901,"Fairfax County, VA",787593.0,1013.0,27.0,105.0,391.0,490.0,12.0,128.62,3.43,13.33,49.64,62.21
1990,TX22012,"Fort Worth, TX",447619.0,7826.0,130.0,432.0,4463.0,2801.0,12.0,1748.36,29.04,96.51,997.05,625.76
1990,CA01005,"Fresno, CA",354202.0,4399.0,66.0,258.0,2483.0,1592.0,12.0,1241.95,18.63,72.84,701.01,449.46
1990,HI00200,"Honolulu, HI",836231.0,2412.0,34.0,278.0,1211.0,889.0,12.0,288.44,4.07,33.24,144.82,106.31
1990,TXHPD00,"Houston, TX",1630553.0,22637.0,568.0,1335.0,7813.0,12921.0,12.0,1388.3,34.83,81.87,479.16,792.43
1990,INIPD00,"Indianapolis, IN",483549.0,6224.0,58.0,541.0,3983.0,1642.0,12.0,1287.15,11.99,111.88,823.7,339.57
1990,FL01602,"Jacksonville, FL",636680.0,11654.0,176.0,704.0,6811.0,3963.0,12.0,1830.43,27.64,110.57,1069.77,622.45
1990,MOKPD00,"Kansas City, MO",434711.0,11087.0,121.0,517.0,5957.0,4492.0,12.0,2550.43,27.83,118.93,1370.34,1033.33
1990,NV00201,"Las Vegas, NV",616243.0,4510.0,79.0,371.0,1831.0,2229.0,12.0,731.85,12.82,60.2,297.12,361.71
1990,CA01941,"Long Beach, CA",429433.0,8403.0,106.0,298.0,3806.0,4193.0,12.0,1956.77,24.68,69.39,886.28,976.4
1990,CA01900,"Los Angeles County, CA",970620.0,17404.0,215.0,400.0,12125.0,4664.0,12.0,1793.08,22.15,41.21,1249.2,480.52
1990,CA01942,"Los Angeles, CA",3485398.0,83809.0,983.0,2014.0,44714.0,36098.0,12.0,2404.57,28.2,57.78,1282.9,1035.69
1990,KY05680,"Louisville, KY",,,,,,,,,,,,
1990,TNMPD00,"Memphis, TN",610337.0,9082.0,195.0,831.0,3904.0,4152.0,12.0,1488.03,31.95,136.15,639.65,680.28
1990,AZ00717,"Mesa, AZ",288091.0,1724.0,9.0,95.0,1345.0,275.0,12.0,598.42,3.12,32.98,466.87,95.46
1990,FL01300,"Miami-Dade County, FL",1036888.0,20130.0,213.0,802.0,10747.0,8368.0,12.0,1941.39,20.54,77.35,1036.47,807.03
1990,FL01306,"Miami, FL",358548.0,15607.0,129.0,299.0,7007.0,8172.0,12.0,4352.83,35.98,83.39,1954.27,2279.19
1990,WIMPD00,"Milwaukee, WI",628100.0,6282.0,155.0,495.0,1486.0,4146.0,12.0,1000.16,24.68,78.81,236.59,660.09
1990,MN02711,"Minneapolis, MN",368383.0,4695.0,55.0,615.0,1467.0,2558.0,1.0,1274.49,14.93,166.95,398.23,694.39
1990,MD01604,"Montgomery County, MD",744830.0,2089.0,23.0,195.0,1064.0,807.0,12.0,280.47,3.09,26.18,142.85,108.35
