report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1988,NM00101,"Albuquerque, NM",378176.0,4275.0,49.0,190.0,3108.0,928.0,12.0,1130.43,12.96,50.24,821.84,245.39
1988,TX22001,"Arlington, TX",251712.0,1388.0,13.0,110.0,697.0,568.0,12.0,551.42,5.16,43.7,276.9,225.65
1988,GAAPD00,"Atlanta, GA",444995.0,15911.0,217.0,721.0,9001.0,5972.0,12.0,3575.55,48.76,162.02,2022.72,1342.04
1988,CO00101,"Aurora, CO",219404.0,2625.0,15.0,127.0,2021.0,462.0,12.0,1196.42,6.84,57.88,921.13,210.57
1988,TX22701,"Austin, TX",467423.0,2508.0,43.0,247.0,1200.0,1018.0,12.0,536.56,9.2,52.84,256.73,217.79
1988,MD00301,"Baltimore County, MD",692703.0,6515.0,24.0,190.0,4645.0,1656.0,12.0,940.52,3.46,27.43,670.56,239.06
1988,MDBPD00,"Baltimore, MD",763880.0,14721.0,234.0,517.0,6574.0,7396.0,12.0,1927.14,30.63,67.68,860.61,968.21
1988,MA01301,"Boston, MA",579921.0,12175.0,93.0,558.0,6291.0,5233.0,12.0,2099.42,16.04,96.22,1084.8,902.36
1988,NY01401,"Buffalo, NY",323714.0,4271.0,43.0,296.0,2158.0,1774.0,12.0,1319.37,13.28,91.44,666.64,548.01
1988,NC06001,"Charlotte, NC",370492.0,6815.0,46.0,315.0,4521.0,1933.0,12.0,1839.45,12.42,85.02,1220.27,521.74
1988,ILCPD00,"Chicago, IL",2994100.0,69318.0,660.0,3695.0,35988.0,28975.0,12.0,2315.15,22.04,123.41,1201.96,967.74
1988,OHCIP00,"Cincinnati, OH",377783.0,3199.0,47.0,296.0,1645.0,1211.0,12.0,846.78,12.44,78.35,435.44,320.55
1988,OHCLP00,"Cleveland, OH",544515.0,7333.0,137.0,844.0,2557.0,3795.0,12.0,1346.7,25.16,155.0,469.59,696.95
1988,OHCOP00,"Columbus, OH",588428.0,5802.0,69.0,594.0,2111.0,3028.0,12.0,986.02,11.73,100.95,358.75,514.59
1988,TXDPD00,"Dallas, TX",1017818.0,21135.0,366.0,1306.0,9816.0,9647.0,12.0,2076.5,35.96,128.31,964.42,947.81
1988,CODPD00,"Denver, CO",500555.0,3634.0,69.0,370.0,1802.0,1393.0,12.0,725.99,13.78,73.92,360.0,278.29
1988,MI82349,"Detroit, MI",1086714.0,25805.0,629.0,1447.0,10751.0,12978.0,12.0,2374.59,57.88,133.15,989.31,1194.24
1988,TX07102,"El Paso, TX",501544.0,4505.0,31.0,242.0,3144.0,1088.0,12.0,898.23,6.18,48.25,626.86,216.93
1988,VA02901,"Fairfax County, VA",714952.0,986.0,23.0,77.0,338.0,548.0,12.0,137.91,3.22,10.77,47.28,76.65
1988,TX22012,"Fort Worth, TX",432889.0,7326.0,97.0,489.0,3625.0,3115.0,12.0,1692.35,22.41,112.96,837.4,719.58
1988,CA01005,"Fresno, CA",294695.0,3997.0,39.0,231.0,2334.0,1393.0,12.0,1356.32,13.23,78.39,792.01,472.69
1988,HI00200,"Honolulu, HI",838656.0,2186.0,28.0,283.0,1042.0,833.0,12.0,260.66,3.34,33.74,124.25,99.33
1988,TXHPD00,"Houston, TX",1725421.0,19817.0,440.0,1206.0,8122.0,10049.0,12.0,1148.53,25.5,69.9,470.73,582.41
1988,INIPD00,"Indianapolis, IN",483187.0,5635.0,79.0,422.0,3670.0,1464.0,12.0,1166.22,16.35,87.34,759.54,302.99
1988,FL01602,"Jacksonville, FL",645024.0,,187.0,573.0,,4299.0,0.0,,28.99,88.83,,666.49
1988,MOKPD00,"Kansas City, MO",447461.0,8316.0,134.0,473.0,4230.0,3479.0,12.0,1858.49,29.95,105.71,945.33,777.5
1988,NV00201,"Las Vegas, NV",510941.0,4024.0,54.0,363.0,1720.0,1887.0,12.0,787.57,10.57,71.05,336.63,369.32
1988,CA01941,"Long Beach, CA",413667.0,5153.0,58.0,218.0,2231.0,2646.0,12.0,1245.69,14.02,52.7,539.32,639.64
1988,CA01900,"Los Angeles County, CA",1116009.0,12331.0,157.0,373.0,8591.0,3210.0,12.0,1104.92,14.07,33.42,769.8,287.63
1988,CA01942,"Los Angeles, CA",3402342.0,66736.0,736.0,2006.0,37812.0,26182.0,12.0,1961.47,21.63,58.96,1111.35,769.53
1988,KY05680,"Louisville, KY",,,,,,,,,,,,
1988,TNMPD00,"Memphis, TN",668935.0,8914.0,174.0,863.0,3415.0,4462.0,12.0,1332.57,26.01,129.01,510.51,667.03
1988,AZ00717,"Mesa, AZ",267642.0,1396.0,11.0,119.0,1005.0,261.0,12.0,521.59,4.11,44.46,375.5,97.52
1988,FL01300,"Miami-Dade County, FL",937278.0,16436.0,211.0,685.0,9781.0,5759.0,0.0,1753.59,22.51,73.08,1043.55,614.44
1988,FL01306,"Miami, FL",389720.0,12961.0,146.0,411.0,6006.0,6398.0,0.0,3325.72,37.46,105.46,1541.11,1641.69
1988,WIMPD00,"Milwaukee, WI",611140.0,5037.0,81.0,400.0,2445.0,2111.0,12.0,824.2,13.25,65.45,400.07,345.42
1988,MN02711,"Minneapolis, MN",364745.0,5500.0,55.0,460.0,2420.0,2565.0,12.0,1507.9,15.08,126.12,663.48,703.23
1988,MD01604,"Montgomery County, MD",691815.0,1884.0,16.0,174.0,912.0,782.0,12.0,272.33,2.31,25.15,131.83,113.04
1988,TN01901,"Nashville, TN",502759.0,5290.0,79.0,464.0,2793.0,1954.0,12.0,1052.19,15.71,92.29,555.53,388.66
1988,NY02900,"Nassau County, NY",1048192.0,2021.0,21.0,86.0,882.0,1032.0,12.0,192.81,2.0,8.2,84.14,98.46
1988,LANPD00,"New Orleans, LA",538047.0,8923.0,228.0,403.0,3563.0,4729.0,12.0,1658.41,42.38,74.9,662.21,878.92
1988,NY03030,"New York City, NY",7346352.0,162916.0,1896.0,3412.0,71030.0,86578.0,12.0,2217.64,25.81,46.44,966.87,1178.52
1988,NJNPD00,"Newark, NJ",319191.0,9733.0,115.0,522.0,4672.0,4424.0,12.0,3049.27,36.03,163.54,1463.7,1386.0
1988,CA00109,"Oakland, CA",367782.0,6049.0,112.0,498.0,2298.0,3141.0,12.0,1644.72,30.45,135.41,624.83,854.04
1988,OK05506,"Oklahoma City, OK",440136.0,3986.0,60.0,377.0,2184.0,1365.0,12.0,905.63,13.63,85.66,496.21,310.13
1988,NB02802,"Omaha, NE",377958.0,2774.0,28.0,216.0,1820.0,710.0,12.0,733.94,7.41,57.15,481.53,187.85
1988,FL04804,"Orlando, FL",155673.0,3587.0,28.0,289.0,2041.0,1229.0,0.0,2304.19,17.99,185.65,1311.08,789.48
1988,PAPEP00,"Philadelphia, PA",1657285.0,17082.0,374.0,912.0,6938.0,8858.0,12.0,1030.72,22.57,55.03,418.64,534.49
1988,AZ00723,"Phoenix, AZ",951717.0,8477.0,106.0,445.0,5408.0,2518.0,12.0,890.71,11.14,46.76,568.24,264.57
1988,PAPPD00,"Pittsburgh, PA",387190.0,4118.0,19.0,234.0,1328.0,2537.0,12.0,1063.56,4.91,60.44,342.98,655.23
1988,OR02602,"Portland, OR",387659.0,8686.0,45.0,372.0,4637.0,3632.0,12.0,2240.63,11.61,95.96,1196.15,936.91
1988,MD01721,"Prince George's County, MD",598855.0,6014.0,94.0,383.0,2993.0,2544.0,12.0,1004.25,15.7,63.96,499.79,424.81
1988,NC09201,"Raleigh, NC",188308.0,1177.0,11.0,65.0,766.0,335.0,12.0,625.04,5.84,34.52,406.78,177.9
1988,CA03404,"Sacramento, CA",340483.0,3582.0,68.0,188.0,1714.0,1612.0,12.0,1052.03,19.97,55.22,503.4,473.45
1988,UT01803,"Salt Lake City, UT",162005.0,1036.0,15.0,90.0,444.0,487.0,12.0,639.49,9.26,55.55,274.07,300.61
