report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1977,NM00101,"Albuquerque, NM",292341.0,2390.0,31.0,207.0,1398.0,754.0,12.0,817.54,10.6,70.81,478.21,257.92
1977,TX22001,"Arlington, TX",112994.0,389.0,4.0,34.0,266.0,85.0,12.0,344.27,3.54,30.09,235.41,75.23
1977,GAAPD00,"Atlanta, GA",440300.0,7595.0,138.0,510.0,3593.0,3354.0,12.0,1724.96,31.34,115.83,816.03,761.75
1977,CO00101,"Aurora, CO",137200.0,585.0,3.0,42.0,374.0,166.0,12.0,426.38,2.19,30.61,272.59,120.99
1977,TX22701,"Austin, TX",321900.0,1260.0,33.0,187.0,528.0,512.0,12.0,391.43,10.25,58.09,164.03,159.06
1977,MD00301,"Baltimore County, MD",643363.0,4010.0,22.0,162.0,3109.0,717.0,12.0,623.29,3.42,25.18,483.24,111.45
1977,MDBPD00,"Baltimore, MD",827494.0,14283.0,171.0,499.0,6050.0,7563.0,12.0,1726.05,20.66,60.3,731.12,913.96
1977,MA01301,"Boston, MA",619321.0,9422.0,75.0,408.0,3284.0,5655.0,12.0,1521.34,12.11,65.88,530.26,913.1
1977,NY01401,"Buffalo, NY",415352.0,3945.0,45.0,236.0,1842.0,1822.0,12.0,949.8,10.83,56.82,443.48,438.66
1977,NC06001,"Charlotte, NC",262314.0,2245.0,47.0,119.0,1465.0,614.0,12.0,855.84,17.92,45.37,558.49,234.07
1977,ILCPD00,"Chicago, IL",3086806.0,28873.0,823.0,1227.0,10311.0,16512.0,12.0,935.37,26.66,39.75,334.03,534.92
1977,OHCIP00,"Cincinnati, OH",423671.0,3439.0,72.0,291.0,1451.0,1625.0,12.0,811.71,16.99,68.69,342.48,383.55
1977,OHCLP00,"Cleveland, OH",638793.0,9421.0,249.0,508.0,2198.0,6466.0,12.0,1474.81,38.98,79.52,344.09,1012.22
1977,OHCOP00,"Columbus, OH",568800.0,3238.0,69.0,331.0,1086.0,1752.0,12.0,569.27,12.13,58.19,190.93,308.02
1977,TXDPD00,"Dallas, TX",873700.0,8899.0,224.0,637.0,4401.0,3637.0,12.0,1018.54,25.64,72.91,503.72,416.28
1977,CODPD00,"Denver, CO",520200.0,5032.0,73.0,466.0,2005.0,2488.0,12.0,967.32,14.03,89.58,385.43,478.28
1977,MI82349,"Detroit, MI",1316352.0,24070.0,479.0,1277.0,6482.0,15832.0,12.0,1828.54,36.39,97.01,492.42,1202.72
1977,TX07102,"El Paso, TX",386000.0,1560.0,32.0,107.0,597.0,824.0,12.0,404.15,8.29,27.72,154.66,213.47
1977,VA02901,"Fairfax County, VA",517610.0,841.0,13.0,89.0,320.0,419.0,12.0,162.48,2.51,17.19,61.82,80.95
1977,TX22012,"Fort Worth, TX",383028.0,2561.0,102.0,208.0,1119.0,1132.0,12.0,668.62,26.63,54.3,292.15,295.54
1977,CA01005,"Fresno, CA",182629.0,1673.0,52.0,71.0,592.0,958.0,12.0,916.06,28.47,38.88,324.15,524.56
1977,HI00200,"Honolulu, HI",721983.0,1660.0,46.0,176.0,357.0,1081.0,12.0,229.92,6.37,24.38,49.45,149.73
1977,TXHPD00,"Houston, TX",1613303.0,9304.0,376.0,965.0,1810.0,6153.0,12.0,576.71,23.31,59.82,112.19,381.39
1977,INIPD00,"Indianapolis, IN",509000.0,3785.0,80.0,346.0,1220.0,2139.0,12.0,743.61,15.72,67.98,239.69,420.24
1977,FL01602,"Jacksonville, FL",528698.0,4171.0,77.0,299.0,2329.0,1466.0,12.0,788.92,14.56,56.55,440.52,277.28
1977,MOKPD00,"Kansas City, MO",492055.0,5616.0,97.0,325.0,2868.0,2326.0,12.0,1141.34,19.71,66.05,582.86,472.71
1977,NV00201,"Las Vegas, NV",279791.0,2729.0,59.0,183.0,1068.0,1419.0,12.0,975.37,21.09,65.41,381.71,507.16
1977,CA01941,"Long Beach, CA",346662.0,3391.0,75.0,226.0,1094.0,1996.0,12.0,978.19,21.63,65.19,315.58,575.78
1977,CA01900,"Los Angeles County, CA",1040180.0,10589.0,173.0,631.0,6822.0,2963.0,12.0,1018.0,16.63,60.66,655.85,284.85
1977,CA01942,"Los Angeles, CA",2785393.0,33676.0,576.0,2339.0,15515.0,15246.0,12.0,1209.02,20.68,83.97,557.01,547.36
1977,KY05680,"Louisville, KY",,,,,,,,,,,,
1977,TNMPD00,"Memphis, TN",667150.0,5231.0,105.0,581.0,1796.0,2749.0,12.0,784.08,15.74,87.09,269.2,412.05
1977,AZ00717,"Mesa, AZ",116400.0,385.0,4.0,34.0,264.0,83.0,12.0,330.76,3.44,29.21,226.8,71.31
1977,FL01300,"Miami-Dade County, FL",657954.0,7204.0,90.0,277.0,4676.0,2161.0,12.0,1094.91,13.68,42.1,710.69,328.44
1977,FL01306,"Miami, FL",333713.0,5346.0,84.0,178.0,2637.0,2447.0,12.0,1601.98,25.17,53.34,790.2,733.26
1977,WIMPD00,"Milwaukee, WI",640489.0,2535.0,54.0,213.0,879.0,1389.0,12.0,395.79,8.43,33.26,137.24,216.87
1977,MN02711,"Minneapolis, MN",390294.0,3130.0,38.0,324.0,1116.0,1652.0,12.0,801.96,9.74,83.01,285.94,423.27
1977,MD01604,"Montgomery County, MD",491003.0,916.0,14.0,105.0,313.0,484.0,12.0,186.56,2.85,21.38,63.75,98.57
1977,TN01901,"Nashville, TN",456589.0,2957.0,82.0,187.0,1000.0,1688.0,12.0,647.63,17.96,40.96,219.02,369.7
1977,NY02900,"Nassau County, NY",1044946.0,1058.0,19.0,48.0,257.0,734.0,12.0,101.25,1.82,4.59,24.59,70.24
1977,LANPD00,"New Orleans, LA",587776.0,5947.0,173.0,360.0,2135.0,3279.0,12.0,1011.78,29.43,61.25,363.23,557.87
1977,NY03030,"New York City, NY",7481613.0,121916.0,1557.0,3899.0,42056.0,74404.0,12.0,1629.54,20.81,52.11,562.12,994.49
1977,NJNPD00,"Newark, NJ",351412.0,6175.0,92.0,324.0,2556.0,3203.0,12.0,1757.2,26.18,92.2,727.35,911.47
1977,CA00109,"Oakland, CA",339264.0,5764.0,94.0,366.0,2267.0,3037.0,12.0,1698.97,27.71,107.88,668.21,895.17
1977,OK05506,"Oklahoma City, OK",373570.0,2695.0,67.0,251.0,1602.0,775.0,12.0,721.42,17.94,67.19,428.84,207.46
1977,NB02802,"Omaha, NE",367281.0,1918.0,31.0,172.0,906.0,809.0,12.0,522.22,8.44,46.83,246.68,220.27
1977,FL04804,"Orlando, FL",118374.0,1143.0,15.0,85.0,769.0,274.0,12.0,965.58,12.67,71.81,649.64,231.47
1977,PAPEP00,"Philadelphia, PA",1897706.0,12047.0,323.0,771.0,3954.0,6999.0,12.0,634.82,17.02,40.63,208.36,368.81
1977,AZ00723,"Phoenix, AZ",682200.0,4295.0,70.0,316.0,2315.0,1594.0,12.0,629.58,10.26,46.32,339.34,233.66
1977,PAPPD00,"Pittsburgh, PA",482413.0,4572.0,52.0,252.0,1729.0,2539.0,12.0,947.74,10.78,52.24,358.41,526.31
1977,OR02602,"Portland, OR",385230.0,3973.0,41.0,337.0,1892.0,1703.0,12.0,1031.33,10.64,87.48,491.14,442.07
1977,MD01721,"Prince George's County, MD",550201.0,3724.0,51.0,264.0,1476.0,1933.0,12.0,676.84,9.27,47.98,268.27,351.33
1977,NC09201,"Raleigh, NC",152840.0,571.0,10.0,39.0,402.0,120.0,12.0,373.59,6.54,25.52,263.02,78.51
