report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1982,NM00101,"Albuquerque, NM",344962.0,2659.0,26.0,199.0,1508.0,926.0,12.0,770.81,7.54,57.69,437.15,268.44
1982,TX22001,"Arlington, TX",173821.0,607.0,7.0,67.0,342.0,191.0,12.0,349.21,4.03,38.55,196.75,109.88
1982,GAAPD00,"Atlanta, GA",441103.0,10486.0,152.0,613.0,5722.0,3999.0,12.0,2377.22,34.46,138.97,1297.2,906.59
1982,CO00101,"Aurora, CO",167408.0,1406.0,10.0,76.0,967.0,353.0,12.0,839.86,5.97,45.4,577.63,210.86
1982,TX22701,"Austin, TX",370331.0,1532.0,57.0,235.0,605.0,635.0,12.0,413.68,15.39,63.46,163.37,171.47
1982,MD00301,"Baltimore County, MD",662646.0,6539.0,33.0,165.0,5103.0,1238.0,12.0,986.8,4.98,24.9,770.09,186.83
1982,MDBPD00,"Baltimore, MD",798175.0,16683.0,227.0,550.0,6559.0,9347.0,12.0,2090.14,28.44,68.91,821.75,1171.05
1982,MA01301,"Boston, MA",567758.0,10970.0,93.0,366.0,3980.0,6531.0,12.0,1932.16,16.38,64.46,701.0,1150.31
1982,NY01401,"Buffalo, NY",360493.0,3557.0,42.0,247.0,1615.0,1653.0,12.0,986.7,11.65,68.52,448.0,458.54
1982,NC06001,"Charlotte, NC",320119.0,4100.0,48.0,198.0,2864.0,990.0,12.0,1280.77,14.99,61.85,894.67,309.26
1982,ILCPD00,"Chicago, IL",3010862.0,26404.0,668.0,1112.0,8317.0,16307.0,12.0,876.96,22.19,36.93,276.23,541.61
1982,OHCIP00,"Cincinnati, OH",383975.0,3757.0,52.0,285.0,1831.0,1589.0,12.0,978.45,13.54,74.22,476.85,413.83
1982,OHCLP00,"Cleveland, OH",573944.0,9386.0,195.0,628.0,3267.0,5296.0,12.0,1635.35,33.98,109.42,569.22,922.74
1982,OHCOP00,"Columbus, OH",563680.0,4590.0,92.0,332.0,1659.0,2507.0,12.0,814.29,16.32,58.9,294.32,444.76
1982,TXDPD00,"Dallas, TX",970624.0,13053.0,306.0,1105.0,5947.0,5695.0,12.0,1344.8,31.53,113.84,612.7,586.74
1982,CODPD00,"Denver, CO",517638.0,4935.0,68.0,516.0,1965.0,2386.0,12.0,953.37,13.14,99.68,379.61,460.94
1982,MI82349,"Detroit, MI",1181868.0,23746.0,513.0,1167.0,6029.0,16037.0,12.0,2009.19,43.41,98.74,510.12,1356.92
1982,TX07102,"El Paso, TX",458429.0,3922.0,41.0,219.0,2730.0,932.0,12.0,855.53,8.94,47.77,595.51,203.3
1982,VA02901,"Fairfax County, VA",586631.0,966.0,10.0,91.0,344.0,521.0,12.0,164.67,1.7,15.51,58.64,88.81
1982,TX22012,"Fort Worth, TX",412661.0,4901.0,103.0,470.0,2095.0,2233.0,12.0,1187.66,24.96,113.89,507.68,541.12
1982,CA01005,"Fresno, CA",226300.0,2182.0,33.0,155.0,782.0,1212.0,12.0,964.21,14.58,68.49,345.56,535.57
1982,HI00200,"Honolulu, HI",785181.0,2151.0,25.0,269.0,400.0,1457.0,12.0,273.95,3.18,34.26,50.94,185.56
1982,TXHPD00,"Houston, TX",1679607.0,17801.0,678.0,1270.0,3461.0,12392.0,12.0,1059.83,40.37,75.61,206.06,737.79
1982,INIPD00,"Indianapolis, IN",462657.0,4341.0,69.0,387.0,1892.0,1993.0,12.0,938.28,14.91,83.65,408.94,430.77
1982,FL01602,"Jacksonville, FL",590957.0,5643.0,83.0,422.0,2986.0,2152.0,12.0,954.89,14.05,71.41,505.28,364.16
1982,MOKPD00,"Kansas City, MO",451397.0,6729.0,93.0,376.0,3504.0,2756.0,12.0,1490.71,20.6,83.3,776.26,610.55
1982,NV00201,"Las Vegas, NV",424252.0,4470.0,88.0,286.0,1357.0,2739.0,12.0,1053.62,20.74,67.41,319.86,645.61
1982,CA01941,"Long Beach, CA",374974.0,4498.0,68.0,277.0,1275.0,2878.0,12.0,1199.55,18.13,73.87,340.02,767.52
1982,CA01900,"Los Angeles County, CA",1071752.0,11870.0,158.0,649.0,6971.0,4092.0,12.0,1107.53,14.74,60.56,650.43,381.8
1982,CA01942,"Los Angeles, CA",3101979.0,53957.0,849.0,2706.0,20373.0,30029.0,12.0,1739.44,27.37,87.23,656.77,968.06
1982,KY05680,"Louisville, KY",,,,,,,,,,,,
1982,TNMPD00,"Memphis, TN",659913.0,7609.0,122.0,713.0,2370.0,4404.0,12.0,1153.03,18.49,108.04,359.14,667.36
1982,AZ00717,"Mesa, AZ",157634.0,705.0,3.0,40.0,533.0,129.0,12.0,447.24,1.9,25.38,338.13,81.84
1982,FL01300,"Miami-Dade County, FL",843210.0,12088.0,216.0,492.0,6249.0,5131.0,12.0,1433.57,25.62,58.35,741.1,608.51
1982,FL01306,"Miami, FL",365506.0,9963.0,190.0,349.0,4301.0,5123.0,12.0,2725.81,51.98,95.48,1176.72,1401.62
1982,WIMPD00,"Milwaukee, WI",645231.0,3593.0,62.0,194.0,1250.0,2087.0,12.0,556.85,9.61,30.07,193.73,323.45
1982,MN02711,"Minneapolis, MN",376704.0,4247.0,36.0,314.0,1314.0,2583.0,12.0,1127.41,9.56,83.35,348.81,685.68
1982,MD01604,"Montgomery County, MD",528399.0,1719.0,19.0,166.0,852.0,682.0,12.0,325.32,3.6,31.42,161.24,129.07
1982,TN01901,"Nashville, TN",462507.0,3248.0,67.0,321.0,1198.0,1662.0,12.0,702.26,14.49,69.4,259.02,359.35
1982,NY02900,"Nassau County, NY",1058247.0,1685.0,20.0,39.0,487.0,1139.0,12.0,159.23,1.89,3.69,46.02,107.63
1982,LANPD00,"New Orleans, LA",579338.0,8604.0,233.0,488.0,2777.0,5106.0,12.0,1485.14,40.22,84.23,479.34,881.35
1982,NY03030,"New York City, NY",7096559.0,143943.0,1668.0,3547.0,42784.0,95944.0,12.0,2028.35,23.5,49.98,602.88,1351.98
1982,NJNPD00,"Newark, NJ",334414.0,10704.0,117.0,489.0,3705.0,6393.0,12.0,3200.82,34.99,146.23,1107.91,1911.7
1982,CA00109,"Oakland, CA",355868.0,6609.0,94.0,441.0,2880.0,3194.0,12.0,1857.15,26.41,123.92,809.29,897.52
1982,OK05506,"Oklahoma City, OK",425093.0,4286.0,89.0,386.0,2010.0,1801.0,12.0,1008.25,20.94,90.8,472.84,423.67
1982,NB02802,"Omaha, NE",324936.0,2450.0,20.0,175.0,1512.0,743.0,12.0,753.99,6.16,53.86,465.32,228.66
1982,FL04804,"Orlando, FL",139152.0,2662.0,34.0,160.0,1659.0,809.0,12.0,1913.02,24.43,114.98,1192.22,581.38
1982,PAPEP00,"Philadelphia, PA",1687556.0,17511.0,332.0,839.0,5736.0,10604.0,12.0,1037.65,19.67,49.72,339.9,628.36
1982,AZ00723,"Phoenix, AZ",814054.0,5431.0,95.0,431.0,2503.0,2402.0,12.0,667.15,11.67,52.94,307.47,295.07
1982,PAPPD00,"Pittsburgh, PA",425814.0,5391.0,51.0,236.0,1263.0,3841.0,12.0,1266.05,11.98,55.42,296.61,902.04
1982,OR02602,"Portland, OR",369796.0,6484.0,36.0,392.0,3245.0,2811.0,12.0,1753.4,9.74,106.0,877.51,760.15
1982,MD01721,"Prince George's County, MD",564955.0,5053.0,67.0,346.0,1958.0,2682.0,12.0,894.41,11.86,61.24,346.58,474.73
1982,NC09201,"Raleigh, NC",152882.0,886.0,20.0,62.0,482.0,322.0,12.0,579.53,13.08,40.55,315.28,210.62
1982,CA03404,"Sacramento, CA",288446.0,2988.0,43.0,191.0,1211.0,1543.0,12.0,1035.9,14.91,66.22,419.84,534.94
1982,UT01803,"Salt Lake City, UT",173630.0,1279.0,11.0,124.0,488.0,656.0,12.0,736.62,6.34,71.42,281.06,377.81
1982,TXSPD00,"San Antonio, TX",849791.0,5905.0,190.0,400.0,3120.0,2195.0,12.0,694.88,22.36,47.07,367.15,258.3
1982,CA03711,"San Diego, CA",919113.0,5835.0,72.0,428.0,2193.0,3142.0,12.0,634.85,7.83,46.57,238.6,341.85
1982,CA03801,"San Francisco, CA",708278.0,11615.0,111.0,594.0,3757.0,7153.0,12.0,1639.89,15.67,83.87,530.44,1009.91
1982,CA04313,"San Jose, CA",659903.0,3616.0,37.0,430.0,1448.0,1701.0,12.0,547.96,5.61,65.16,219.43,257.77
1982,WASPD00,"Seattle, WA",507643.0,5120.0,31.0,435.0,2383.0,2271.0,12.0,1008.58,6.11,85.69,469.42,447.36
1982,MOSPD00,"St. Louis, MO",455362.0,10069.0,226.0,316.0,4628.0,4899.0,12.0,2211.21,49.63,69.4,1016.33,1075.85
1982,NY05101,"Suffolk County, NY",1169000.0,2081.0,27.0,115.0,937.0,1002.0,8.0,178.02,2.31,9.84,80.15,85.71
1982,FL02902,"Tampa, FL",292551.0,5736.0,59.0,411.0,3424.0,1842.0,12.0,1960.68,20.17,140.49,1170.39,629.63
1982,AZ01003,"Tucson, AZ",349165.0,2925.0,31.0,236.0,1748.0,910.0,12.0,837.71,8.88,67.59,500.62,260.62
1982,OK07205,"Tulsa, OK",376599.0,2704.0,31.0,228.0,1395.0,1050.0,12.0,718.01,8.23,60.54,370.42,278.81
1982,VA12800,"Virginia Beach, VA",268887.0,646.0,15.0,97.0,276.0,258.0,12.0,240.25,5.58,36.07,102.65,95.95
1982,DCMPD00,"Washington, DC",631000.0,13397.0,194.0,421.0,3645.0,9137.0,12.0,2123.14,30.74,66.72,577.65,1448.02
1982,KS08703,"Wichita, KS",285665.0,1695.0,31.0,197.0,790.0,677.0,12.0,593.35,10.85,68.96,276.55,236.99
1982,,United States,,1322390.0,21010.0,,,,,570.8,9.1,,,
