report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2015,NM00101,"Albuquerque, NM",559721.0,5406.0,43.0,404.0,3273.0,1686.0,,965.84,7.68,72.18,584.76,301.22
2015,TX22001,"Arlington, TX",387565.0,1946.0,8.0,208.0,1201.0,529.0,,502.11,2.06,53.67,309.88,136.49
2015,GAAPD00,"Atlanta, GA",464710.0,5203.0,94.0,170.0,2944.0,1995.0,,1119.62,20.23,36.58,633.51,429.3
2015,CO00101,"Aurora, CO",360237.0,1660.0,24.0,352.0,837.0,447.0,,460.81,6.66,97.71,232.35,124.08
2015,TX22701,"Austin, TX",938728.0,3497.0,23.0,487.0,2058.0,929.0,,372.53,2.45,51.88,219.23,98.96
2015,MD00301,"Baltimore County, MD",828871.0,,,,,,,,,,,
2015,MDBPD00,"Baltimore, MD",621252.0,9542.0,344.0,287.0,4598.0,4313.0,,1535.93,55.37,46.2,740.12,694.24
2015,MA01301,"Boston, MA",665258.0,4702.0,38.0,240.0,2873.0,1551.0,,706.79,5.71,36.08,431.86,233.14
2015,NY01401,"Buffalo, NY",258096.0,2887.0,41.0,173.0,1640.0,1033.0,,1118.58,15.89,67.03,635.42,400.24
2015,NC06001,"Charlotte, NC",877817.0,5948.0,61.0,216.0,3724.0,1947.0,,677.59,6.95,24.61,424.23,221.8
2015,ILCPD00,"Chicago, IL",2728695.0,24663.0,478.0,1432.0,13104.0,9649.0,,903.84,17.52,52.48,480.23,353.61
2015,OHCIP00,"Cincinnati, OH",298478.0,2761.0,66.0,236.0,1196.0,1263.0,,925.03,22.11,79.07,400.7,423.15
2015,OHCLP00,"Cleveland, OH",388655.0,,,,,,,,,,,
2015,OHCOP00,"Columbus, OH",847745.0,4631.0,77.0,806.0,1508.0,2240.0,,546.27,9.08,95.08,177.88,264.23
2015,TXDPD00,"Dallas, TX",1301977.0,9038.0,136.0,782.0,3943.0,4177.0,,694.18,10.45,60.06,302.85,320.82
2015,CODPD00,"Denver, CO",682418.0,4599.0,53.0,548.0,2768.0,1230.0,,673.93,7.77,80.3,405.62,180.24
2015,MI82349,"Detroit, MI",673225.0,11846.0,295.0,530.0,7564.0,3457.0,,1759.59,43.82,78.73,1123.55,513.5
2015,TX07102,"El Paso, TX",686077.0,2515.0,17.0,322.0,1766.0,410.0,,366.58,2.48,46.93,257.41,59.76
2015,VA02901,"Fairfax County, VA",1101700.0,974.0,14.0,130.0,387.0,443.0,,88.41,1.27,11.8,35.13,40.21
2015,TX22012,"Fort Worth, TX",829731.0,4359.0,56.0,516.0,2806.0,981.0,,525.35,6.75,62.19,338.18,118.23
2015,CA01005,"Fresno, CA",520837.0,2871.0,39.0,167.0,1653.0,1012.0,,551.23,7.49,32.06,317.37,194.3
2015,HI00200,"Honolulu, HI",999307.0,2437.0,15.0,318.0,1208.0,896.0,,243.87,1.5,31.82,120.88,89.66
2015,TXHPD00,"Houston, TX",2275221.0,21994.0,303.0,986.0,10427.0,10278.0,,966.68,13.32,43.34,458.29,451.74
2015,INIPD00,"Indianapolis, IN",863675.0,11124.0,148.0,677.0,6497.0,3802.0,,1287.98,17.14,78.39,752.25,440.21
2015,FL01602,"Jacksonville, FL",867258.0,5622.0,97.0,471.0,3656.0,1398.0,,648.25,11.18,54.31,421.56,161.2
2015,MOKPD00,"Kansas City, MO",473373.0,6709.0,109.0,366.0,4531.0,1703.0,,1417.28,23.03,77.32,957.17,359.76
2015,NV00201,"Las Vegas, NV",1562134.0,14383.0,127.0,1107.0,8139.0,5010.0,,920.73,8.13,70.86,521.02,320.72
2015,CA01941,"Long Beach, CA",476318.0,2766.0,36.0,177.0,1499.0,1054.0,,580.7,7.56,37.16,314.71,221.28
2015,CA01900,"Los Angeles County, CA",1111939.0,5173.0,98.0,304.0,3559.0,1212.0,,465.22,8.81,27.34,320.07,109.0
2015,CA01942,"Los Angeles, CA",3962726.0,25156.0,282.0,2209.0,13713.0,8952.0,,634.82,7.12,55.74,346.05,225.91
2015,KY05680,"Louisville, KY",680550.0,4300.0,81.0,205.0,2469.0,1545.0,,631.84,11.9,30.12,362.79,227.02
2015,TNMPD00,"Memphis, TN",657936.0,11449.0,135.0,530.0,7653.0,3131.0,,1740.14,20.52,80.55,1163.18,475.88
2015,AZ00717,"Mesa, AZ",471034.0,1972.0,16.0,241.0,1307.0,408.0,,418.65,3.4,51.16,277.47,86.62
2015,FL01300,"Miami-Dade County, FL",1195232.0,6179.0,86.0,379.0,4053.0,1661.0,,516.97,7.2,31.71,339.1,138.97
2015,FL01306,"Miami, FL",437969.0,4473.0,75.0,80.0,2637.0,1681.0,,1021.31,17.12,18.27,602.1,383.82
2015,WIMPD00,"Milwaukee, WI",600400.0,9583.0,145.0,436.0,5253.0,3749.0,,1596.1,24.15,72.62,874.92,624.42
2015,MN02711,"Minneapolis, MN",413479.0,4395.0,47.0,407.0,2045.0,1896.0,,1062.93,11.37,98.43,494.58,458.55
2015,MD01604,"Montgomery County, MD",1009176.0,1964.0,29.0,269.0,1060.0,606.0,,194.61,2.87,26.66,105.04,60.05
2015,TN01901,"Nashville, TN",658029.0,7245.0,72.0,507.0,4819.0,1847.0,,1101.02,10.94,77.05,732.34,280.69
2015,NY02900,"Nassau County, NY",1061175.0,1318.0,13.0,68.0,682.0,555.0,,124.2,1.23,6.41,64.27,52.3
2015,LANPD00,"New Orleans, LA",393447.0,3736.0,164.0,409.0,1666.0,1497.0,,949.56,41.68,103.95,423.44,380.48
2015,NY03030,"New York City, NY",8550861.0,50088.0,352.0,2244.0,30546.0,16946.0,,585.77,4.12,26.24,357.23,198.18
2015,NJNPD00,"Newark, NJ",279110.0,3072.0,107.0,104.0,1068.0,1793.0,,1100.64,38.34,37.26,382.64,642.4
2015,CA00109,"Oakland, CA",419481.0,6051.0,85.0,285.0,2391.0,3290.0,,1442.5,20.26,67.94,569.99,784.3
2015,OK05506,"Oklahoma City, OK",630621.0,4828.0,73.0,480.0,3083.0,1192.0,,765.59,11.58,76.12,488.88,189.02
2015,NB02802,"Omaha, NE",452252.0,2329.0,48.0,174.0,1452.0,655.0,,514.98,10.61,38.47,321.06,144.83
2015,FL04804,"Orlando, FL",268438.0,2525.0,32.0,182.0,1789.0,522.0,,940.63,11.92,67.8,666.45,194.46
2015,PAPEP00,"Philadelphia, PA",1567810.0,16132.0,280.0,1322.0,7765.0,6765.0,,1028.95,17.86,84.32,495.28,431.49
2015,AZ00723,"Phoenix, AZ",1559744.0,9261.0,112.0,1016.0,5113.0,3020.0,,593.75,7.18,65.14,327.81,193.62
