report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1994,NM00101,"Albuquerque, NM",416917.0,6707.0,45.0,288.0,4940.0,1434.0,12.0,1608.71,10.79,69.08,1184.89,343.95
1994,TX22001,"Arlington, TX",286748.0,2443.0,18.0,144.0,1627.0,654.0,12.0,851.97,6.28,50.22,567.4,228.07
1994,GAAPD00,"Atlanta, GA",411204.0,14684.0,191.0,422.0,8728.0,5343.0,12.0,3570.98,46.45,102.63,2122.55,1299.36
1994,CO00101,"Aurora, CO",252833.0,3661.0,15.0,147.0,2876.0,623.0,12.0,1447.99,5.93,58.14,1137.51,246.41
1994,TX22701,"Austin, TX",511676.0,3249.0,37.0,249.0,1421.0,1542.0,12.0,634.97,7.23,48.66,277.71,301.36
1994,MD00301,"Baltimore County, MD",717879.0,7188.0,31.0,281.0,4711.0,2165.0,12.0,1001.28,4.32,39.14,656.24,301.58
1994,MDBPD00,"Baltimore, MD",739180.0,20951.0,321.0,637.0,8718.0,11275.0,12.0,2834.36,43.43,86.18,1179.42,1525.34
1994,MA01301,"Boston, MA",556724.0,10664.0,85.0,453.0,5881.0,4245.0,12.0,1915.49,15.27,81.37,1056.36,762.5
1994,NY01401,"Buffalo, NY",324354.0,6890.0,90.0,280.0,3251.0,3269.0,12.0,2124.22,27.75,86.33,1002.3,1007.85
1994,NC06001,"Charlotte, NC",527121.0,9102.0,87.0,350.0,5952.0,2713.0,12.0,1726.74,16.5,66.4,1129.15,514.68
1994,ILCPD00,"Chicago, IL",2802494.0,78291.0,938.0,3048.0,40380.0,33925.0,12.0,2793.62,33.47,108.76,1440.86,1210.53
1994,OHCIP00,"Cincinnati, OH",366953.0,4855.0,38.0,382.0,2304.0,2131.0,12.0,1323.06,10.36,104.1,627.87,580.73
1994,OHCLP00,"Cleveland, OH",506230.0,7744.0,132.0,749.0,2939.0,3924.0,12.0,1529.74,26.08,147.96,580.57,775.14
1994,OHCOP00,"Columbus, OH",647860.0,6761.0,100.0,679.0,2383.0,3599.0,12.0,1043.59,15.44,104.81,367.83,555.52
1994,TXDPD00,"Dallas, TX",1062677.0,16886.0,295.0,957.0,8557.0,7077.0,12.0,1589.01,27.76,90.06,805.23,665.96
1994,CODPD00,"Denver, CO",511085.0,4706.0,81.0,366.0,2545.0,1714.0,12.0,920.79,15.85,71.61,497.96,335.36
1994,MI82349,"Detroit, MI",1022283.0,27471.0,541.0,1116.0,13042.0,12772.0,12.0,2687.22,52.92,109.17,1275.77,1249.36
1994,TX07102,"El Paso, TX",565183.0,5369.0,44.0,233.0,4006.0,1086.0,12.0,949.96,7.79,41.23,708.8,192.15
1994,VA02901,"Fairfax County, VA",844322.0,912.0,19.0,104.0,361.0,428.0,12.0,108.02,2.25,12.32,42.76,50.69
1994,TX22012,"Fort Worth, TX",472288.0,6035.0,132.0,413.0,3111.0,2379.0,12.0,1277.82,27.95,87.45,658.71,503.72
1994,CA01005,"Fresno, CA",382655.0,6199.0,84.0,192.0,3113.0,2810.0,12.0,1620.0,21.95,50.18,813.53,734.34
1994,HI00200,"Honolulu, HI",880687.0,2528.0,35.0,266.0,1169.0,1058.0,12.0,287.05,3.97,30.2,132.74,120.13
1994,TXHPD00,"Houston, TX",1758016.0,22986.0,375.0,931.0,11699.0,9981.0,12.0,1307.5,21.33,52.96,665.47,567.74
1994,INIPD00,"Indianapolis, IN",380302.0,6467.0,108.0,483.0,3422.0,2454.0,12.0,1700.49,28.4,127.0,899.81,645.28
