report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2011,NM00101,"Albuquerque, NM",551961.0,4210.0,38.0,264.0,2910.0,998.0,12.0,762.74,6.88,47.83,527.21,180.81
2011,TX22001,"Arlington, TX",373128.0,1874.0,22.0,136.0,1176.0,540.0,12.0,502.24,5.9,36.45,315.17,144.72
2011,GAAPD00,"Atlanta, GA",425533.0,6097.0,88.0,148.0,3518.0,2343.0,12.0,1432.79,20.68,34.78,826.73,550.6
2011,CO00101,"Aurora, CO",330740.0,1460.0,12.0,187.0,754.0,507.0,12.0,441.43,3.63,56.54,227.97,153.29
2011,TX22701,"Austin, TX",807022.0,3470.0,27.0,211.0,2126.0,1106.0,12.0,429.98,3.35,26.15,263.44,137.05
2011,MD00301,"Baltimore County, MD",812661.0,4250.0,30.0,142.0,2627.0,1451.0,12.0,522.97,3.69,17.47,323.26,178.55
2011,MDBPD00,"Baltimore, MD",626848.0,8886.0,197.0,341.0,4891.0,3457.0,12.0,1417.57,31.43,54.4,780.25,551.49
2011,MA01301,"Boston, MA",621359.0,5252.0,63.0,271.0,3014.0,1904.0,12.0,845.24,10.14,43.61,485.07,306.43
2011,NY01401,"Buffalo, NY",262484.0,3250.0,36.0,121.0,1634.0,1459.0,12.0,1238.17,13.72,46.1,622.51,555.84
2011,NC06001,"Charlotte, NC",789478.0,4787.0,56.0,218.0,2901.0,1612.0,12.0,606.35,7.09,27.61,367.46,204.19
2011,ILCPD00,"Chicago, IL",2703713.0,28273.0,431.0,1459.0,12408.0,13975.0,12.0,1045.71,15.94,53.96,458.92,516.88
2011,OHCIP00,"Cincinnati, OH",297160.0,3076.0,61.0,190.0,1050.0,1775.0,12.0,1035.13,20.53,63.94,353.34,597.32
2011,OHCLP00,"Cleveland, OH",397106.0,5431.0,74.0,356.0,1844.0,3157.0,12.0,1367.64,18.63,89.65,464.36,795.0
2011,OHCOP00,"Columbus, OH",787609.0,5228.0,87.0,594.0,1296.0,3251.0,12.0,663.78,11.05,75.42,164.55,412.77
2011,TXDPD00,"Dallas, TX",1223021.0,8330.0,133.0,428.0,3703.0,4066.0,12.0,681.1,10.87,35.0,302.77,332.46
2011,CODPD00,"Denver, CO",610612.0,3718.0,37.0,396.0,2142.0,1143.0,12.0,608.9,6.06,64.85,350.8,187.19
2011,MI82349,"Detroit, MI",713239.0,15254.0,344.0,426.0,9508.0,4976.0,12.0,2138.69,48.23,59.73,1333.07,697.66
2011,TX07102,"El Paso, TX",662780.0,2858.0,16.0,217.0,2161.0,464.0,12.0,431.21,2.41,32.74,326.05,70.01
2011,VA02901,"Fairfax County, VA",1055204.0,918.0,11.0,100.0,385.0,422.0,12.0,87.0,1.04,9.48,36.49,39.99
2011,TX22012,"Fort Worth, TX",756803.0,4579.0,51.0,354.0,2907.0,1267.0,12.0,605.05,6.74,46.78,384.12,167.41
2011,CA01005,"Fresno, CA",500480.0,2915.0,35.0,51.0,1809.0,1020.0,12.0,582.44,6.99,10.19,361.45,203.8
