report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1978,OR02602,"Portland, OR",362497.0,4017.0,34.0,371.0,1838.0,1774.0,12.0,1108.15,9.38,102.35,507.04,489.38
1978,MD01721,"Prince George's County, MD",554087.0,3967.0,36.0,316.0,1617.0,1998.0,12.0,715.95,6.5,57.03,291.83,360.59
1978,NC09201,"Raleigh, NC",150124.0,645.0,12.0,48.0,412.0,173.0,12.0,429.64,7.99,31.97,274.44,115.24
1978,CA03404,"Sacramento, CA",261465.0,3198.0,61.0,218.0,1337.0,1582.0,12.0,1223.11,23.33,83.38,511.35,605.05
1978,UT01803,"Salt Lake City, UT",185000.0,1062.0,21.0,131.0,459.0,451.0,12.0,574.05,11.35,70.81,248.11,243.78
1978,TXSPD00,"San Antonio, TX",816780.0,3446.0,136.0,304.0,1568.0,1438.0,12.0,421.9,16.65,37.22,191.97,176.06
1978,CA03711,"San Diego, CA",797293.0,4520.0,68.0,316.0,1606.0,2530.0,12.0,566.92,8.53,39.63,201.43,317.32
1978,CA03801,"San Francisco, CA",658611.0,10509.0,118.0,583.0,3299.0,6509.0,12.0,1595.63,17.92,88.52,500.9,988.29
1978,CA04313,"San Jose, CA",587621.0,2755.0,44.0,367.0,1189.0,1155.0,12.0,468.84,7.49,62.46,202.34,196.56
1978,WASPD00,"Seattle, WA",489961.0,4900.0,54.0,360.0,2229.0,2257.0,12.0,1000.08,11.02,73.48,454.93,460.65
1978,MOSPD00,"St. Louis, MO",525123.0,10095.0,210.0,497.0,4363.0,5025.0,12.0,1922.41,39.99,94.64,830.85,956.92
1978,NY05101,"Suffolk County, NY",1157014.0,2523.0,21.0,142.0,1255.0,1105.0,12.0,218.06,1.82,12.27,108.47,95.5
1978,FL02902,"Tampa, FL",263175.0,3510.0,41.0,253.0,2136.0,1080.0,12.0,1333.71,15.58,96.13,811.63,410.37
1978,AZ01003,"Tucson, AZ",309200.0,1654.0,26.0,155.0,889.0,584.0,12.0,534.93,8.41,50.13,287.52,188.87
1978,OK07205,"Tulsa, OK",356000.0,2160.0,45.0,193.0,1313.0,609.0,12.0,606.74,12.64,54.21,368.82,171.07
1978,VA12800,"Virginia Beach, VA",240654.0,465.0,3.0,67.0,225.0,170.0,12.0,193.22,1.25,27.84,93.5,70.64
1978,DCMPD00,"Washington, DC",674000.0,9515.0,189.0,447.0,2546.0,6333.0,12.0,1411.72,28.04,66.32,377.74,939.61
1978,KS08703,"Wichita, KS",260642.0,1231.0,25.0,133.0,531.0,542.0,12.0,472.3,9.59,51.03,203.73,207.95
1978,,United States,,1085550.0,19560.0,,,,,497.8,9.0,,,
