report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2000,NM00101,"Albuquerque, NM",448607.0,5136.0,33.0,239.0,3317.0,1547.0,12.0,1144.88,7.36,53.28,739.4,344.85
2000,TX22001,"Arlington, TX",332969.0,2157.0,14.0,96.0,1452.0,595.0,12.0,647.81,4.2,28.83,436.08,178.7
2000,GAAPD00,"Atlanta, GA",416474.0,11583.0,134.0,278.0,6849.0,4322.0,12.0,2781.21,32.17,66.75,1644.52,1037.76
2000,CO00101,"Aurora, CO",276393.0,1513.0,22.0,165.0,853.0,473.0,12.0,547.41,7.96,59.7,308.62,171.13
2000,TX22701,"Austin, TX",656562.0,3098.0,32.0,379.0,1682.0,1005.0,12.0,471.85,4.87,57.72,256.18,153.07
2000,MD00301,"Baltimore County, MD",754292.0,6176.0,33.0,238.0,4323.0,1582.0,12.0,818.78,4.37,31.55,573.12,209.73
2000,MDBPD00,"Baltimore, MD",651154.0,16003.0,261.0,366.0,8763.0,6613.0,12.0,2457.64,40.08,56.21,1345.76,1015.58
2000,MA01301,"Boston, MA",589141.0,7322.0,39.0,325.0,4507.0,2451.0,12.0,1242.83,6.62,55.17,765.01,416.03
2000,NY01401,"Buffalo, NY",292648.0,3657.0,39.0,176.0,1887.0,1555.0,12.0,1249.62,13.33,60.14,644.8,531.36
2000,NC06001,"Charlotte, NC",625810.0,7516.0,75.0,308.0,4482.0,2651.0,12.0,1201.0,11.98,49.22,716.19,423.61
2000,ILCPD00,"Chicago, IL",2896016.0,48522.0,631.0,2001.0,26545.0,19345.0,12.0,1675.47,21.79,69.09,916.6,667.99
2000,OHCIP00,"Cincinnati, OH",331285.0,2783.0,22.0,284.0,1073.0,1404.0,12.0,840.06,6.64,85.73,323.89,423.8
2000,OHCLP00,"Cleveland, OH",478403.0,6041.0,71.0,615.0,2271.0,3084.0,12.0,1262.74,14.84,128.55,474.7,644.64
2000,OHCOP00,"Columbus, OH",711470.0,5998.0,67.0,578.0,2255.0,3098.0,12.0,843.04,9.42,81.24,316.95,435.44
2000,TXDPD00,"Dallas, TX",1188580.0,16042.0,231.0,633.0,8132.0,7046.0,12.0,1349.68,19.43,53.26,684.18,592.81
2000,CODPD00,"Denver, CO",554636.0,2885.0,32.0,296.0,1518.0,1039.0,12.0,520.16,5.77,53.37,273.69,187.33
2000,MI82349,"Detroit, MI",951270.0,22112.0,396.0,811.0,13037.0,7868.0,12.0,2324.47,41.63,85.25,1370.48,827.1
2000,TX07102,"El Paso, TX",563662.0,4396.0,20.0,188.0,3457.0,731.0,12.0,779.9,3.55,33.35,613.31,129.69
2000,VA02901,"Fairfax County, VA",933641.0,154.0,2.0,30.0,15.0,107.0,12.0,16.49,0.21,3.21,1.61,11.46
2000,TX22012,"Fort Worth, TX",534694.0,3816.0,61.0,325.0,2116.0,1314.0,12.0,713.68,11.41,60.78,395.74,245.75
2000,CA01005,"Fresno, CA",427652.0,3843.0,24.0,161.0,2354.0,1304.0,12.0,898.63,5.61,37.65,550.45,304.92
2000,HI00200,"Honolulu, HI",876303.0,2302.0,20.0,240.0,1058.0,984.0,12.0,262.69,2.28,27.39,120.73,112.29
2000,TXHPD00,"Houston, TX",1953631.0,21491.0,230.0,813.0,12192.0,8256.0,12.0,1100.05,11.77,41.61,624.07,422.6
2000,INIPD00,"Indianapolis, IN",793778.0,6843.0,96.0,443.0,3753.0,2551.0,12.0,862.08,12.09,55.81,472.8,321.37
2000,FL01602,"Jacksonville, FL",735617.0,8207.0,79.0,443.0,5663.0,2022.0,12.0,1115.66,10.74,60.22,769.83,274.87
2000,MOKPD00,"Kansas City, MO",441545.0,7181.0,113.0,310.0,4493.0,2265.0,12.0,1626.33,25.59,70.21,1017.56,512.97
2000,NV00201,"Las Vegas, NV",1060541.0,6349.0,90.0,443.0,2450.0,3366.0,12.0,598.66,8.49,41.77,231.01,317.39
2000,CA01941,"Long Beach, CA",461522.0,3216.0,49.0,114.0,1534.0,1519.0,12.0,696.82,10.62,24.7,332.38,329.13
2000,CA01900,"Los Angeles County, CA",986997.0,9401.0,111.0,248.0,7105.0,1937.0,12.0,952.49,11.25,25.13,719.86,196.25
2000,CA01942,"Los Angeles, CA",3694820.0,50241.0,550.0,1459.0,32705.0,15527.0,12.0,1359.77,14.89,39.49,885.16,420.24
2000,KY05680,"Louisville, KY",,,,,,,,,,,,
2000,TNMPD00,"Memphis, TN",650100.0,9616.0,147.0,574.0,4808.0,4087.0,12.0,1479.16,22.61,88.29,739.58,628.67
2000,AZ00717,"Mesa, AZ",396375.0,2393.0,15.0,120.0,1825.0,433.0,12.0,603.72,3.78,30.27,460.42,109.24
2000,FL01300,"Miami-Dade County, FL",1204294.0,12604.0,101.0,726.0,8261.0,3516.0,12.0,1046.59,8.39,60.28,685.96,291.96
2000,FL01306,"Miami, FL",362470.0,7877.0,66.0,118.0,4616.0,3077.0,12.0,2173.15,18.21,32.55,1273.48,848.9
2000,WIMPD00,"Milwaukee, WI",596974.0,5711.0,122.0,303.0,2265.0,3021.0,12.0,956.66,20.44,50.76,379.41,506.05
2000,MN02711,"Minneapolis, MN",382618.0,4404.0,50.0,422.0,1984.0,1948.0,12.0,1151.02,13.07,110.29,518.53,509.12
2000,MD01604,"Montgomery County, MD",856042.0,1692.0,11.0,168.0,805.0,708.0,12.0,197.65,1.28,19.63,94.04,82.71
2000,TN01901,"Nashville, TN",553168.0,8978.0,72.0,406.0,6250.0,2250.0,12.0,1623.02,13.02,73.4,1129.86,406.75
2000,NY02900,"Nassau County, NY",1042131.0,1462.0,19.0,85.0,653.0,705.0,0.0,140.29,1.82,8.16,62.66,67.65
2000,LANPD00,"New Orleans, LA",484674.0,5155.0,204.0,227.0,2303.0,2421.0,12.0,1063.6,42.09,46.84,475.16,499.51
2000,NY03030,"New York City, NY",8008278.0,75692.0,673.0,1630.0,40831.0,32558.0,12.0,945.17,8.4,20.35,509.86,406.55
2000,NJNPD00,"Newark, NJ",273546.0,4092.0,58.0,95.0,2016.0,1923.0,12.0,1495.91,21.2,34.73,736.99,702.99
2000,CA00109,"Oakland, CA",399484.0,5038.0,80.0,320.0,2709.0,1929.0,12.0,1261.13,20.03,80.1,678.12,482.87
2000,OK05506,"Oklahoma City, OK",506132.0,3951.0,38.0,388.0,2535.0,990.0,12.0,780.63,7.51,76.66,500.86,195.6
2000,NB02802,"Omaha, NE",390007.0,3164.0,37.0,189.0,2063.0,875.0,12.0,811.27,9.49,48.46,528.96,224.35
2000,FL04804,"Orlando, FL",185951.0,3926.0,21.0,141.0,2720.0,1044.0,12.0,2111.31,11.29,75.83,1462.75,561.44
2000,PAPEP00,"Philadelphia, PA",1517550.0,22812.0,319.0,1021.0,11047.0,10425.0,12.0,1503.21,21.02,67.28,727.95,686.96
2000,AZ00723,"Phoenix, AZ",1321045.0,9754.0,152.0,422.0,5417.0,3763.0,12.0,738.35,11.51,31.94,410.05,284.85
2000,PAPPD00,"Pittsburgh, PA",341247.0,3267.0,37.0,128.0,1517.0,1585.0,12.0,957.37,10.84,37.51,444.55,464.47
2000,OR02602,"Portland, OR",529121.0,5698.0,19.0,369.0,3864.0,1446.0,12.0,1076.88,3.59,69.74,730.27,273.28
2000,MD01721,"Prince George's County, MD",680508.0,6503.0,67.0,198.0,3698.0,2540.0,12.0,955.61,9.85,29.1,543.42,373.25
