report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2004,NM00101,"Albuquerque, NM",479074.0,4720.0,41.0,235.0,3206.0,1238.0,12.0,985.23,8.56,49.05,669.21,258.42
2004,TX22001,"Arlington, TX",360970.0,1893.0,14.0,200.0,1017.0,662.0,12.0,524.42,3.88,55.41,281.74,183.39
2004,GAAPD00,"Atlanta, GA",430066.0,7921.0,111.0,267.0,4427.0,3116.0,12.0,1841.81,25.81,62.08,1029.38,724.54
2004,CO00101,"Aurora, CO",293655.0,1739.0,13.0,193.0,979.0,554.0,12.0,592.19,4.43,65.72,333.38,188.66
2004,TX22701,"Austin, TX",683298.0,3588.0,26.0,303.0,1853.0,1406.0,12.0,525.1,3.81,44.34,271.18,205.77
2004,MD00301,"Baltimore County, MD",784118.0,6147.0,28.0,192.0,4364.0,1563.0,12.0,783.94,3.57,24.49,556.55,199.33
2004,MDBPD00,"Baltimore, MD",634279.0,11667.0,276.0,182.0,7159.0,4050.0,12.0,1839.41,43.51,28.69,1128.68,638.52
2004,MA01301,"Boston, MA",580087.0,6917.0,61.0,269.0,4159.0,2428.0,12.0,1192.41,10.52,46.37,716.96,418.56
2004,NY01401,"Buffalo, NY",285567.0,3804.0,51.0,212.0,2056.0,1485.0,12.0,1332.09,17.86,74.24,719.97,520.02
2004,NC06001,"Charlotte, NC",661883.0,7275.0,59.0,312.0,4118.0,2786.0,12.0,1099.14,8.91,47.14,622.16,420.92
2004,ILCPD00,"Chicago, IL",2882746.0,36863.0,448.0,1757.0,18746.0,15912.0,12.0,1278.75,15.54,60.95,650.28,551.97
2004,OHCIP00,"Cincinnati, OH",318005.0,3668.0,64.0,318.0,877.0,2409.0,12.0,1153.44,20.13,100.0,275.78,757.54
2004,OHCLP00,"Cleveland, OH",462260.0,6007.0,79.0,536.0,2098.0,3294.0,12.0,1299.49,17.09,115.95,453.86,712.59
2004,OHCOP00,"Columbus, OH",729911.0,5939.0,78.0,598.0,1905.0,3358.0,12.0,813.66,10.69,81.93,260.99,460.06
2004,TXDPD00,"Dallas, TX",1228613.0,16165.0,248.0,588.0,7863.0,7466.0,12.0,1315.71,20.19,47.86,639.99,607.68
2004,CODPD00,"Denver, CO",563688.0,4490.0,87.0,243.0,2718.0,1442.0,12.0,796.54,15.43,43.11,482.18,255.82
2004,MI82349,"Detroit, MI",914353.0,15913.0,385.0,719.0,9358.0,5451.0,12.0,1740.36,42.11,78.63,1023.46,596.16
2004,TX07102,"El Paso, TX",593924.0,3242.0,11.0,201.0,2460.0,570.0,12.0,545.86,1.85,33.84,414.19,95.97
2004,VA02901,"Fairfax County, VA",973406.0,594.0,2.0,32.0,206.0,354.0,12.0,61.02,0.21,3.29,21.16,36.37
2004,TX22012,"Fort Worth, TX",594950.0,3784.0,52.0,288.0,2029.0,1415.0,12.0,636.02,8.74,48.41,341.04,237.84
2004,CA01005,"Fresno, CA",456663.0,3496.0,53.0,181.0,2030.0,1232.0,12.0,765.55,11.61,39.64,444.53,269.78
2004,HI00200,"Honolulu, HI",906589.0,2507.0,26.0,222.0,1441.0,818.0,12.0,276.53,2.87,24.49,158.95,90.23
2004,TXHPD00,"Houston, TX",2043446.0,23427.0,272.0,908.0,12065.0,10182.0,12.0,1146.45,13.31,44.43,590.42,498.28
2004,INIPD00,"Indianapolis, IN",800589.0,7067.0,109.0,479.0,3716.0,2763.0,12.0,882.73,13.61,59.83,464.16,345.12
2004,FL01602,"Jacksonville, FL",790972.0,6533.0,104.0,209.0,3997.0,2223.0,12.0,825.95,13.15,26.42,505.33,281.05
2004,MOKPD00,"Kansas City, MO",446659.0,6449.0,89.0,316.0,4121.0,1923.0,12.0,1443.83,19.93,70.75,922.63,430.53
2004,NV00201,"Las Vegas, NV",1239805.0,9783.0,131.0,605.0,5318.0,3729.0,12.0,789.08,10.57,48.8,428.94,300.77
2004,CA01941,"Long Beach, CA",480945.0,3755.0,48.0,137.0,2037.0,1533.0,12.0,780.75,9.98,28.49,423.54,318.75
2004,CA01900,"Los Angeles County, CA",1049786.0,7201.0,170.0,224.0,5031.0,1776.0,12.0,685.95,16.19,21.34,479.24,169.18
2004,CA01942,"Los Angeles, CA",3864018.0,42786.0,518.0,1131.0,26956.0,14181.0,12.0,1107.29,13.41,29.27,697.62,367.0
2004,KY05680,"Louisville, KY",624697.0,3280.0,66.0,216.0,1522.0,1476.0,12.0,525.05,10.57,34.58,243.64,236.27
2004,TNMPD00,"Memphis, TN",652526.0,10093.0,107.0,448.0,5765.0,3773.0,12.0,1546.76,16.4,68.66,883.49,578.21
2004,AZ00717,"Mesa, AZ",445006.0,2500.0,22.0,124.0,1933.0,421.0,12.0,561.79,4.94,27.86,434.38,94.61
2004,FL01300,"Miami-Dade County, FL",1116701.0,9193.0,88.0,464.0,6360.0,2281.0,12.0,823.23,7.88,41.55,569.53,204.26
2004,FL01306,"Miami, FL",385186.0,6461.0,69.0,102.0,3923.0,2367.0,12.0,1677.37,17.91,26.48,1018.47,614.51
2004,WIMPD00,"Milwaukee, WI",590874.0,4637.0,87.0,176.0,1823.0,2551.0,12.0,784.77,14.72,29.79,308.53,431.73
2004,MN02711,"Minneapolis, MN",376255.0,4726.0,53.0,389.0,2036.0,2248.0,12.0,1256.06,14.09,103.39,541.12,597.47
2004,MD01604,"Montgomery County, MD",909204.0,1934.0,18.0,140.0,987.0,789.0,12.0,212.71,1.98,15.4,108.56,86.78
2004,TN01901,"Nashville, TN",555134.0,8615.0,59.0,395.0,6036.0,2125.0,12.0,1551.88,10.63,71.15,1087.31,382.79
2004,NY02900,"Nassau County, NY",1049729.0,1760.0,10.0,77.0,949.0,724.0,12.0,167.66,0.95,7.34,90.4,68.97
2004,LANPD00,"New Orleans, LA",471057.0,4467.0,264.0,189.0,2178.0,1836.0,12.0,948.29,56.04,40.12,462.36,389.76
2004,NY03030,"New York City, NY",8101321.0,55688.0,570.0,1428.0,29317.0,24373.0,12.0,687.39,7.04,17.63,361.88,300.85
2004,NJNPD00,"Newark, NJ",279857.0,2867.0,84.0,73.0,1365.0,1345.0,12.0,1024.45,30.02,26.08,487.75,480.6
2004,CA00109,"Oakland, CA",403445.0,5151.0,83.0,262.0,2616.0,2190.0,12.0,1276.75,20.57,64.94,648.42,542.82
2004,OK05506,"Oklahoma City, OK",525094.0,4321.0,39.0,374.0,2735.0,1173.0,12.0,822.9,7.43,71.23,520.86,223.39
2004,NB02802,"Omaha, NE",406109.0,2608.0,20.0,187.0,1577.0,824.0,12.0,642.19,4.92,46.05,388.32,202.9
2004,FL04804,"Orlando, FL",203764.0,3562.0,17.0,174.0,2409.0,962.0,12.0,1748.1,8.34,85.39,1182.25,472.11
2004,PAPEP00,"Philadelphia, PA",1484224.0,20902.0,330.0,1001.0,9814.0,9757.0,12.0,1408.28,22.23,67.44,661.22,657.38
2004,AZ00723,"Phoenix, AZ",1428973.0,9465.0,202.0,490.0,5050.0,3723.0,12.0,662.36,14.14,34.29,353.4,260.54
2004,PAPPD00,"Pittsburgh, PA",334231.0,3739.0,46.0,99.0,1992.0,1602.0,12.0,1118.69,13.76,29.62,595.99,479.31
2004,OR02602,"Portland, OR",543838.0,4034.0,29.0,313.0,2405.0,1287.0,12.0,741.77,5.33,57.55,442.23,236.65
2004,MD01721,"Prince George's County, MD",719457.0,7141.0,134.0,259.0,3220.0,3528.0,12.0,992.55,18.63,36.0,447.56,490.37
2004,NC09201,"Raleigh, NC",321850.0,1867.0,16.0,99.0,1091.0,661.0,12.0,580.08,4.97,30.76,338.98,205.38
2004,CA03404,"Sacramento, CA",450472.0,4730.0,50.0,195.0,2571.0,1914.0,12.0,1050.01,11.1,43.29,570.73,424.89
2004,UT01803,"Salt Lake City, UT",182768.0,1329.0,14.0,93.0,758.0,464.0,12.0,727.15,7.66,50.88,414.73,253.87
2004,TXSPD00,"San Antonio, TX",1235128.0,7846.0,94.0,677.0,4948.0,2127.0,12.0,635.24,7.61,54.81,400.61,172.21
2004,CA03711,"San Diego, CA",1281366.0,6774.0,62.0,373.0,4689.0,1650.0,12.0,528.65,4.84,29.11,365.94,128.77
2004,CA03801,"San Francisco, CA",760353.0,5757.0,88.0,152.0,2476.0,3041.0,12.0,757.15,11.57,19.99,325.64,399.95
2004,CA04313,"San Jose, CA",908712.0,3379.0,24.0,256.0,2314.0,785.0,12.0,371.84,2.64,28.17,254.65,86.39
2004,WASPD00,"Seattle, WA",575816.0,3798.0,24.0,145.0,2041.0,1588.0,12.0,659.59,4.17,25.18,354.45,275.78
2004,MOSPD00,"St. Louis, MO",335143.0,6957.0,113.0,171.0,4041.0,2632.0,12.0,2075.83,33.72,51.02,1205.75,785.34
2004,NY05101,"Suffolk County, NY",1311623.0,2268.0,28.0,109.0,1286.0,845.0,12.0,172.92,2.13,8.31,98.05,64.42
2004,FL02902,"Tampa, FL",324704.0,5178.0,30.0,181.0,3554.0,1413.0,12.0,1594.68,9.24,55.74,1094.54,435.17
2004,AZ01003,"Tucson, AZ",522487.0,4873.0,55.0,387.0,2879.0,1552.0,12.0,932.65,10.53,74.07,551.02,297.04
2004,OK07205,"Tulsa, OK",389135.0,4688.0,48.0,299.0,3306.0,1035.0,12.0,1204.72,12.34,76.84,849.58,265.97
2004,VA12800,"Virginia Beach, VA",443840.0,1006.0,15.0,141.0,372.0,478.0,12.0,226.66,3.38,31.77,83.81,107.7
2004,DCMPD00,"Washington, DC",553523.0,7336.0,198.0,218.0,3863.0,3057.0,12.0,1325.33,35.77,39.38,697.89,552.28
2004,KS08703,"Wichita, KS",356179.0,2887.0,29.0,241.0,1990.0,627.0,12.0,810.55,8.14,67.66,558.71,176.04
2004,,United States,,1360088.0,16148.0,,,,,463.2,5.5,,,
